x,y,model,repetition,subsample,train_dataset,eval_dataset
1.0,0.30473637176050045,news  ,1,0,mimic,aumc
1.0,0.3212051759537793,news  ,1,1,mimic,aumc
1.0,0.29892241827212834,news  ,1,2,mimic,aumc
1.0,0.32125866602916564,news  ,1,3,mimic,aumc
1.0,0.31543246070890674,news  ,1,4,mimic,aumc
1.0,0.30751320316437664,news  ,1,5,mimic,aumc
1.0,0.31655802584099635,news  ,1,6,mimic,aumc
1.0,0.32058571122076807,news  ,1,7,mimic,aumc
1.0,0.3095963484995591,news  ,1,8,mimic,aumc
1.0,0.29844668432817284,news  ,1,9,mimic,aumc
1.0,0.30473637176050045,news  ,2,0,mimic,aumc
1.0,0.3212051759537793,news  ,2,1,mimic,aumc
1.0,0.29892241827212834,news  ,2,2,mimic,aumc
1.0,0.32125866602916564,news  ,2,3,mimic,aumc
1.0,0.31543246070890674,news  ,2,4,mimic,aumc
1.0,0.30751320316437664,news  ,2,5,mimic,aumc
1.0,0.31655802584099635,news  ,2,6,mimic,aumc
1.0,0.32058571122076807,news  ,2,7,mimic,aumc
1.0,0.3095963484995591,news  ,2,8,mimic,aumc
1.0,0.29844668432817284,news  ,2,9,mimic,aumc
1.0,0.30473637176050045,news  ,3,0,mimic,aumc
1.0,0.3212051759537793,news  ,3,1,mimic,aumc
1.0,0.29892241827212834,news  ,3,2,mimic,aumc
1.0,0.32125866602916564,news  ,3,3,mimic,aumc
1.0,0.31543246070890674,news  ,3,4,mimic,aumc
1.0,0.30751320316437664,news  ,3,5,mimic,aumc
1.0,0.31655802584099635,news  ,3,6,mimic,aumc
1.0,0.32058571122076807,news  ,3,7,mimic,aumc
1.0,0.3095963484995591,news  ,3,8,mimic,aumc
1.0,0.29844668432817284,news  ,3,9,mimic,aumc
1.0,0.30473637176050045,news  ,4,0,mimic,aumc
1.0,0.3212051759537793,news  ,4,1,mimic,aumc
1.0,0.29892241827212834,news  ,4,2,mimic,aumc
1.0,0.32125866602916564,news  ,4,3,mimic,aumc
1.0,0.31543246070890674,news  ,4,4,mimic,aumc
1.0,0.30751320316437664,news  ,4,5,mimic,aumc
1.0,0.31655802584099635,news  ,4,6,mimic,aumc
1.0,0.32058571122076807,news  ,4,7,mimic,aumc
1.0,0.3095963484995591,news  ,4,8,mimic,aumc
1.0,0.29844668432817284,news  ,4,9,mimic,aumc
3.5,0.28301538006506943,qsofa ,0,0,mimic,aumc
3.5,0.2671366367508366,qsofa ,0,1,mimic,aumc
3.5,0.2760388286815604,qsofa ,0,2,mimic,aumc
3.5,0.2850235849056604,qsofa ,0,3,mimic,aumc
3.5,0.2713211197536226,qsofa ,0,4,mimic,aumc
3.5,0.271671090685789,qsofa ,0,5,mimic,aumc
3.5,0.2877798153191766,qsofa ,0,6,mimic,aumc
3.5,0.2731306081754735,qsofa ,0,7,mimic,aumc
3.5,0.2711470240441466,qsofa ,0,8,mimic,aumc
3.5,0.26594329583460014,qsofa ,0,9,mimic,aumc
3.5,0.28301538006506943,qsofa ,1,0,mimic,aumc
3.5,0.2671366367508366,qsofa ,1,1,mimic,aumc
3.5,0.2760388286815604,qsofa ,1,2,mimic,aumc
3.5,0.2850235849056604,qsofa ,1,3,mimic,aumc
3.5,0.2713211197536226,qsofa ,1,4,mimic,aumc
3.5,0.271671090685789,qsofa ,1,5,mimic,aumc
3.5,0.2877798153191766,qsofa ,1,6,mimic,aumc
3.5,0.2731306081754735,qsofa ,1,7,mimic,aumc
3.5,0.2711470240441466,qsofa ,1,8,mimic,aumc
3.5,0.26594329583460014,qsofa ,1,9,mimic,aumc
3.5,0.28301538006506943,qsofa ,2,0,mimic,aumc
3.5,0.2671366367508366,qsofa ,2,1,mimic,aumc
3.5,0.2760388286815604,qsofa ,2,2,mimic,aumc
3.5,0.2850235849056604,qsofa ,2,3,mimic,aumc
3.5,0.2713211197536226,qsofa ,2,4,mimic,aumc
3.5,0.271671090685789,qsofa ,2,5,mimic,aumc
3.5,0.2877798153191766,qsofa ,2,6,mimic,aumc
3.5,0.2731306081754735,qsofa ,2,7,mimic,aumc
3.5,0.2711470240441466,qsofa ,2,8,mimic,aumc
3.5,0.26594329583460014,qsofa ,2,9,mimic,aumc
3.5,0.28301538006506943,qsofa ,3,0,mimic,aumc
3.5,0.2671366367508366,qsofa ,3,1,mimic,aumc
3.5,0.2760388286815604,qsofa ,3,2,mimic,aumc
3.5,0.2850235849056604,qsofa ,3,3,mimic,aumc
3.5,0.2713211197536226,qsofa ,3,4,mimic,aumc
3.5,0.271671090685789,qsofa ,3,5,mimic,aumc
3.5,0.2877798153191766,qsofa ,3,6,mimic,aumc
3.5,0.2731306081754735,qsofa ,3,7,mimic,aumc
3.5,0.2711470240441466,qsofa ,3,8,mimic,aumc
3.5,0.26594329583460014,qsofa ,3,9,mimic,aumc
3.5,0.28301538006506943,qsofa ,4,0,mimic,aumc
3.5,0.2671366367508366,qsofa ,4,1,mimic,aumc
3.5,0.2760388286815604,qsofa ,4,2,mimic,aumc
3.5,0.2850235849056604,qsofa ,4,3,mimic,aumc
3.5,0.2713211197536226,qsofa ,4,4,mimic,aumc
3.5,0.271671090685789,qsofa ,4,5,mimic,aumc
3.5,0.2877798153191766,qsofa ,4,6,mimic,aumc
3.5,0.2731306081754735,qsofa ,4,7,mimic,aumc
3.5,0.2711470240441466,qsofa ,4,8,mimic,aumc
3.5,0.26594329583460014,qsofa ,4,9,mimic,aumc
5.75,0.2709443829830031,sirs  ,0,0,mimic,aumc
5.75,0.2568397543271915,sirs  ,0,1,mimic,aumc
5.75,0.2629639853902998,sirs  ,0,2,mimic,aumc
5.75,0.2702585632413701,sirs  ,0,3,mimic,aumc
5.75,0.25304395951929154,sirs  ,0,4,mimic,aumc
5.75,0.2592952160621333,sirs  ,0,5,mimic,aumc
5.75,0.2641031373425739,sirs  ,0,6,mimic,aumc
5.75,0.26092305126093346,sirs  ,0,7,mimic,aumc
5.75,0.26195897371028604,sirs  ,0,8,mimic,aumc
5.75,0.2553755375537553,sirs  ,0,9,mimic,aumc
5.75,0.2709443829830031,sirs  ,1,0,mimic,aumc
5.75,0.2568397543271915,sirs  ,1,1,mimic,aumc
5.75,0.2629639853902998,sirs  ,1,2,mimic,aumc
5.75,0.2702585632413701,sirs  ,1,3,mimic,aumc
5.75,0.25304395951929154,sirs  ,1,4,mimic,aumc
5.75,0.2592952160621333,sirs  ,1,5,mimic,aumc
5.75,0.2641031373425739,sirs  ,1,6,mimic,aumc
5.75,0.26092305126093346,sirs  ,1,7,mimic,aumc
5.75,0.26195897371028604,sirs  ,1,8,mimic,aumc
5.75,0.2553755375537553,sirs  ,1,9,mimic,aumc
5.75,0.2709443829830031,sirs  ,2,0,mimic,aumc
5.75,0.2568397543271915,sirs  ,2,1,mimic,aumc
5.75,0.2629639853902998,sirs  ,2,2,mimic,aumc
5.75,0.2702585632413701,sirs  ,2,3,mimic,aumc
5.75,0.25304395951929154,sirs  ,2,4,mimic,aumc
5.75,0.2592952160621333,sirs  ,2,5,mimic,aumc
5.75,0.2641031373425739,sirs  ,2,6,mimic,aumc
5.75,0.26092305126093346,sirs  ,2,7,mimic,aumc
5.75,0.26195897371028604,sirs  ,2,8,mimic,aumc
5.75,0.2553755375537553,sirs  ,2,9,mimic,aumc
5.75,0.2709443829830031,sirs  ,3,0,mimic,aumc
5.75,0.2568397543271915,sirs  ,3,1,mimic,aumc
5.75,0.2629639853902998,sirs  ,3,2,mimic,aumc
5.75,0.2702585632413701,sirs  ,3,3,mimic,aumc
5.75,0.25304395951929154,sirs  ,3,4,mimic,aumc
5.75,0.2592952160621333,sirs  ,3,5,mimic,aumc
5.75,0.2641031373425739,sirs  ,3,6,mimic,aumc
5.75,0.26092305126093346,sirs  ,3,7,mimic,aumc
5.75,0.26195897371028604,sirs  ,3,8,mimic,aumc
5.75,0.2553755375537553,sirs  ,3,9,mimic,aumc
5.75,0.2709443829830031,sirs  ,4,0,mimic,aumc
5.75,0.2568397543271915,sirs  ,4,1,mimic,aumc
5.75,0.2629639853902998,sirs  ,4,2,mimic,aumc
5.75,0.2702585632413701,sirs  ,4,3,mimic,aumc
5.75,0.25304395951929154,sirs  ,4,4,mimic,aumc
5.75,0.2592952160621333,sirs  ,4,5,mimic,aumc
5.75,0.2641031373425739,sirs  ,4,6,mimic,aumc
5.75,0.26092305126093346,sirs  ,4,7,mimic,aumc
5.75,0.26195897371028604,sirs  ,4,8,mimic,aumc
5.75,0.2553755375537553,sirs  ,4,9,mimic,aumc
0.0,0.22079729962795963,sofa  ,0,0,mimic,aumc
0.0,0.228820417878868,sofa  ,0,1,mimic,aumc
0.0,0.2245914341350026,sofa  ,0,2,mimic,aumc
0.0,0.22241103558576564,sofa  ,0,3,mimic,aumc
0.0,0.22469641827156206,sofa  ,0,4,mimic,aumc
0.0,0.22881266351312066,sofa  ,0,5,mimic,aumc
0.0,0.2323592554652252,sofa  ,0,6,mimic,aumc
0.0,0.22568236553385065,sofa  ,0,7,mimic,aumc
0.0,0.22479075227110334,sofa  ,0,8,mimic,aumc
0.0,0.2196398731371278,sofa  ,0,9,mimic,aumc
0.0,0.22079729962795963,sofa  ,1,0,mimic,aumc
0.0,0.228820417878868,sofa  ,1,1,mimic,aumc
0.0,0.2245914341350026,sofa  ,1,2,mimic,aumc
0.0,0.22241103558576564,sofa  ,1,3,mimic,aumc
0.0,0.22469641827156206,sofa  ,1,4,mimic,aumc
0.0,0.22881266351312066,sofa  ,1,5,mimic,aumc
0.0,0.2323592554652252,sofa  ,1,6,mimic,aumc
0.0,0.22568236553385065,sofa  ,1,7,mimic,aumc
0.0,0.22479075227110334,sofa  ,1,8,mimic,aumc
0.0,0.2196398731371278,sofa  ,1,9,mimic,aumc
0.0,0.22079729962795963,sofa  ,2,0,mimic,aumc
0.0,0.228820417878868,sofa  ,2,1,mimic,aumc
0.0,0.2245914341350026,sofa  ,2,2,mimic,aumc
0.0,0.22241103558576564,sofa  ,2,3,mimic,aumc
0.0,0.22469641827156206,sofa  ,2,4,mimic,aumc
0.0,0.22881266351312066,sofa  ,2,5,mimic,aumc
0.0,0.2323592554652252,sofa  ,2,6,mimic,aumc
0.0,0.22568236553385065,sofa  ,2,7,mimic,aumc
0.0,0.22479075227110334,sofa  ,2,8,mimic,aumc
0.0,0.2196398731371278,sofa  ,2,9,mimic,aumc
0.0,0.22079729962795963,sofa  ,3,0,mimic,aumc
0.0,0.228820417878868,sofa  ,3,1,mimic,aumc
0.0,0.2245914341350026,sofa  ,3,2,mimic,aumc
0.0,0.22241103558576564,sofa  ,3,3,mimic,aumc
0.0,0.22469641827156206,sofa  ,3,4,mimic,aumc
0.0,0.22881266351312066,sofa  ,3,5,mimic,aumc
0.0,0.2323592554652252,sofa  ,3,6,mimic,aumc
0.0,0.22568236553385065,sofa  ,3,7,mimic,aumc
0.0,0.22479075227110334,sofa  ,3,8,mimic,aumc
0.0,0.2196398731371278,sofa  ,3,9,mimic,aumc
0.0,0.22079729962795963,sofa  ,4,0,mimic,aumc
0.0,0.228820417878868,sofa  ,4,1,mimic,aumc
0.0,0.2245914341350026,sofa  ,4,2,mimic,aumc
0.0,0.22241103558576564,sofa  ,4,3,mimic,aumc
0.0,0.22469641827156206,sofa  ,4,4,mimic,aumc
0.0,0.22881266351312066,sofa  ,4,5,mimic,aumc
0.0,0.2323592554652252,sofa  ,4,6,mimic,aumc
0.0,0.22568236553385065,sofa  ,4,7,mimic,aumc
0.0,0.22479075227110334,sofa  ,4,8,mimic,aumc
0.0,0.2196398731371278,sofa  ,4,9,mimic,aumc
5.0,0.28088733696210333,attn  ,0,0,mimic,eicu
5.0,0.2984252502585958,attn  ,0,1,mimic,eicu
5.0,0.297810329923552,attn  ,0,2,mimic,eicu
5.0,0.2977108832536562,attn  ,0,3,mimic,eicu
5.0,0.29082600892243726,attn  ,0,4,mimic,eicu
5.0,0.28792774921040953,attn  ,0,5,mimic,eicu
5.0,0.2926014871665541,attn  ,0,6,mimic,eicu
5.0,0.28463261443010723,attn  ,0,7,mimic,eicu
5.0,0.2894088561677196,attn  ,0,8,mimic,eicu
5.0,0.29565594832974507,attn  ,0,9,mimic,eicu
3.5,0.3082627403522925,attn  ,1,0,mimic,eicu
4.0,0.31697320307809856,attn  ,1,1,mimic,eicu
4.0,0.3132549285037233,attn  ,1,2,mimic,eicu
3.5,0.32348423670134085,attn  ,1,3,mimic,eicu
4.5,0.3021949916017712,attn  ,1,4,mimic,eicu
4.5,0.301951453684407,attn  ,1,5,mimic,eicu
3.5,0.3257554814108675,attn  ,1,6,mimic,eicu
3.5,0.32852450284090906,attn  ,1,7,mimic,eicu
3.5,0.32128325508607203,attn  ,1,8,mimic,eicu
4.0,0.3107610719075687,attn  ,1,9,mimic,eicu
2.0,0.31400316736618583,attn  ,2,0,mimic,eicu
3.5,0.30776071293136137,attn  ,2,1,mimic,eicu
3.0,0.3113004238180212,attn  ,2,2,mimic,eicu
3.0,0.3093589743589743,attn  ,2,3,mimic,eicu
2.0,0.32044443637551967,attn  ,2,4,mimic,eicu
2.0,0.3206825469537334,attn  ,2,5,mimic,eicu
2.0,0.32807782041146866,attn  ,2,6,mimic,eicu
2.0,0.32124002318633793,attn  ,2,7,mimic,eicu
3.0,0.30930548803720875,attn  ,2,8,mimic,eicu
3.0,0.30705624396784575,attn  ,2,9,mimic,eicu
3.5,0.28994630473456606,attn  ,3,0,mimic,eicu
3.75,0.2972455102871091,attn  ,3,1,mimic,eicu
3.75,0.2925534908919487,attn  ,3,2,mimic,eicu
3.5,0.3008236447121772,attn  ,3,3,mimic,eicu
3.5,0.31411689430188283,attn  ,3,4,mimic,eicu
3.5,0.31141828445933584,attn  ,3,5,mimic,eicu
3.25,0.31515309261274904,attn  ,3,6,mimic,eicu
3.5,0.30062624750499,attn  ,3,7,mimic,eicu
3.5,0.3032031242070219,attn  ,3,8,mimic,eicu
3.5,0.31070931752322284,attn  ,3,9,mimic,eicu
3.5,0.30076495397553416,attn  ,4,0,mimic,eicu
2.0,0.3271468473286979,attn  ,4,1,mimic,eicu
2.0,0.3245393634840871,attn  ,4,2,mimic,eicu
3.5,0.31080948058798485,attn  ,4,3,mimic,eicu
3.5,0.3086036866915018,attn  ,4,4,mimic,eicu
2.5,0.32273672586449753,attn  ,4,5,mimic,eicu
2.5,0.32132760920826325,attn  ,4,6,mimic,eicu
2.5,0.3150569984386919,attn  ,4,7,mimic,eicu
3.5,0.3116413257566572,attn  ,4,8,mimic,eicu
3.5,0.3085809060729371,attn  ,4,9,mimic,eicu
5.0,0.298544387437811,gru   ,0,0,mimic,eicu
5.5,0.30778876763500096,gru   ,0,1,mimic,eicu
5.5,0.30272259599357515,gru   ,0,2,mimic,eicu
5.5,0.3060755851606969,gru   ,0,3,mimic,eicu
5.0,0.3115560127332453,gru   ,0,4,mimic,eicu
5.5,0.3077060323963233,gru   ,0,5,mimic,eicu
5.5,0.3068523206751055,gru   ,0,6,mimic,eicu
5.5,0.3074132414472065,gru   ,0,7,mimic,eicu
5.0,0.3127191732002851,gru   ,0,8,mimic,eicu
5.5,0.3122121539331205,gru   ,0,9,mimic,eicu
4.0,0.3105979455613733,gru   ,1,0,mimic,eicu
3.5,0.3262820195685183,gru   ,1,1,mimic,eicu
3.5,0.3183490353443791,gru   ,1,2,mimic,eicu
4.0,0.3209525638563472,gru   ,1,3,mimic,eicu
4.0,0.3203956686131821,gru   ,1,4,mimic,eicu
4.0,0.32044393964530765,gru   ,1,5,mimic,eicu
4.0,0.3207363989982416,gru   ,1,6,mimic,eicu
4.0,0.3213517630079237,gru   ,1,7,mimic,eicu
4.0,0.32302365390600685,gru   ,1,8,mimic,eicu
4.0,0.3200307621590085,gru   ,1,9,mimic,eicu
5.0,0.2969510374682788,gru   ,2,0,mimic,eicu
5.0,0.3092742816894567,gru   ,2,1,mimic,eicu
5.0,0.3009669081956384,gru   ,2,2,mimic,eicu
4.5,0.3088033898305085,gru   ,2,3,mimic,eicu
4.5,0.3106473500472991,gru   ,2,4,mimic,eicu
5.0,0.304025231040047,gru   ,2,5,mimic,eicu
4.5,0.31436043595883395,gru   ,2,6,mimic,eicu
5.0,0.3101378802188497,gru   ,2,7,mimic,eicu
5.0,0.31235600148643616,gru   ,2,8,mimic,eicu
5.0,0.30877870064578344,gru   ,2,9,mimic,eicu
5.5,0.30165226722430105,gru   ,3,0,mimic,eicu
5.5,0.31334192123665805,gru   ,3,1,mimic,eicu
5.5,0.3070054077581801,gru   ,3,2,mimic,eicu
5.5,0.3064028619170198,gru   ,3,3,mimic,eicu
5.0,0.3159509470192895,gru   ,3,4,mimic,eicu
5.0,0.31513925026500916,gru   ,3,5,mimic,eicu
5.5,0.31603046231703735,gru   ,3,6,mimic,eicu
5.5,0.31054833111000213,gru   ,3,7,mimic,eicu
5.0,0.31732708534635756,gru   ,3,8,mimic,eicu
5.5,0.3152420959751518,gru   ,3,9,mimic,eicu
4.5,0.3075875060411143,gru   ,4,0,mimic,eicu
4.5,0.3196763158501973,gru   ,4,1,mimic,eicu
4.0,0.314110529814925,gru   ,4,2,mimic,eicu
4.0,0.3235152331062918,gru   ,4,3,mimic,eicu
4.0,0.3256734028673186,gru   ,4,4,mimic,eicu
4.5,0.3232195632466852,gru   ,4,5,mimic,eicu
4.5,0.32137860274228147,gru   ,4,6,mimic,eicu
4.0,0.32649394998898895,gru   ,4,7,mimic,eicu
4.5,0.3214992862734263,gru   ,4,8,mimic,eicu
4.5,0.32273921592510746,gru   ,4,9,mimic,eicu
5.0,0.2595577437040955,lgbm  ,0,0,mimic,eicu
5.0,0.2611016454841284,lgbm  ,0,1,mimic,eicu
5.0,0.2624634539772155,lgbm  ,0,2,mimic,eicu
5.0,0.2636433663051585,lgbm  ,0,3,mimic,eicu
5.0,0.26236713817629664,lgbm  ,0,4,mimic,eicu
5.0,0.259381411479335,lgbm  ,0,5,mimic,eicu
5.0,0.2591151892341582,lgbm  ,0,6,mimic,eicu
5.0,0.2638256087019337,lgbm  ,0,7,mimic,eicu
5.0,0.26522132504991525,lgbm  ,0,8,mimic,eicu
5.0,0.2644769934196603,lgbm  ,0,9,mimic,eicu
6.5,0.24201351940543345,lgbm  ,1,0,mimic,eicu
6.5,0.24240006301247385,lgbm  ,1,1,mimic,eicu
6.5,0.24107649758279937,lgbm  ,1,2,mimic,eicu
6.5,0.24429311377857055,lgbm  ,1,3,mimic,eicu
6.5,0.24622195074821776,lgbm  ,1,4,mimic,eicu
6.5,0.24184967568866111,lgbm  ,1,5,mimic,eicu
6.5,0.24256108202443277,lgbm  ,1,6,mimic,eicu
6.5,0.244857769455702,lgbm  ,1,7,mimic,eicu
6.5,0.24606553066820247,lgbm  ,1,8,mimic,eicu
6.5,0.2470395307983225,lgbm  ,1,9,mimic,eicu
5.0,0.2485197121952647,lgbm  ,2,0,mimic,eicu
5.0,0.24943556309018314,lgbm  ,2,1,mimic,eicu
5.0,0.2477212599211301,lgbm  ,2,2,mimic,eicu
5.0,0.25101934209423765,lgbm  ,2,3,mimic,eicu
5.0,0.24969217905476915,lgbm  ,2,4,mimic,eicu
5.0,0.2477032683965304,lgbm  ,2,5,mimic,eicu
5.0,0.25228118908162667,lgbm  ,2,6,mimic,eicu
5.0,0.24968876717403235,lgbm  ,2,7,mimic,eicu
5.0,0.25450474803741985,lgbm  ,2,8,mimic,eicu
5.0,0.2493575232129513,lgbm  ,2,9,mimic,eicu
6.5,0.2379893948954434,lgbm  ,3,0,mimic,eicu
6.5,0.2377018792766855,lgbm  ,3,1,mimic,eicu
6.5,0.23561867855066843,lgbm  ,3,2,mimic,eicu
6.5,0.24102633766549741,lgbm  ,3,3,mimic,eicu
6.5,0.2411016433353621,lgbm  ,3,4,mimic,eicu
6.5,0.23480738893107425,lgbm  ,3,5,mimic,eicu
6.5,0.23739225392669325,lgbm  ,3,6,mimic,eicu
6.5,0.23935249612105505,lgbm  ,3,7,mimic,eicu
6.5,0.24056380836041852,lgbm  ,3,8,mimic,eicu
6.5,0.2396471325864569,lgbm  ,3,9,mimic,eicu
6.0,0.2550718126296718,lgbm  ,4,0,mimic,eicu
6.0,0.25533172590806563,lgbm  ,4,1,mimic,eicu
6.0,0.24992635674545904,lgbm  ,4,2,mimic,eicu
6.0,0.25395971532233536,lgbm  ,4,3,mimic,eicu
6.0,0.2570758064142105,lgbm  ,4,4,mimic,eicu
6.0,0.24942847811887656,lgbm  ,4,5,mimic,eicu
6.0,0.2568095321184609,lgbm  ,4,6,mimic,eicu
6.0,0.25586880235817977,lgbm  ,4,7,mimic,eicu
6.0,0.2544787474231863,lgbm  ,4,8,mimic,eicu
6.0,0.2510817138594754,lgbm  ,4,9,mimic,eicu
7.0,0.27777189276307723,lr    ,0,0,mimic,eicu
6.5,0.2870730643964742,lr    ,0,1,mimic,eicu
7.0,0.2856509430144438,lr    ,0,2,mimic,eicu
7.0,0.284010540780296,lr    ,0,3,mimic,eicu
7.0,0.28984298619116666,lr    ,0,4,mimic,eicu
7.0,0.2842270269391395,lr    ,0,5,mimic,eicu
6.5,0.28310491454224707,lr    ,0,6,mimic,eicu
6.5,0.2840689802780338,lr    ,0,7,mimic,eicu
7.0,0.28997388986600425,lr    ,0,8,mimic,eicu
7.0,0.28786928482977114,lr    ,0,9,mimic,eicu
8.0,0.2663798189159028,lr    ,1,0,mimic,eicu
8.0,0.2746460873859987,lr    ,1,1,mimic,eicu
8.0,0.2734994869706202,lr    ,1,2,mimic,eicu
8.0,0.2739667616314433,lr    ,1,3,mimic,eicu
8.0,0.27820464464680206,lr    ,1,4,mimic,eicu
8.0,0.27580645161290324,lr    ,1,5,mimic,eicu
8.0,0.27248723197485675,lr    ,1,6,mimic,eicu
8.0,0.2729840333030351,lr    ,1,7,mimic,eicu
8.0,0.27997078103284123,lr    ,1,8,mimic,eicu
8.0,0.27640624233361133,lr    ,1,9,mimic,eicu
7.0,0.27023819591261455,lr    ,2,0,mimic,eicu
7.0,0.27852600746959355,lr    ,2,1,mimic,eicu
7.0,0.2762697792014398,lr    ,2,2,mimic,eicu
7.0,0.2768778212377668,lr    ,2,3,mimic,eicu
7.0,0.28182578817517057,lr    ,2,4,mimic,eicu
7.0,0.27799756254057684,lr    ,2,5,mimic,eicu
7.0,0.27730309028662214,lr    ,2,6,mimic,eicu
7.0,0.27662646459214246,lr    ,2,7,mimic,eicu
7.0,0.28311327568633005,lr    ,2,8,mimic,eicu
7.0,0.2802869580942383,lr    ,2,9,mimic,eicu
7.0,0.26614369362988144,lr    ,3,0,mimic,eicu
7.0,0.2731390049963631,lr    ,3,1,mimic,eicu
7.0,0.27265033154633,lr    ,3,2,mimic,eicu
7.0,0.2731351100998421,lr    ,3,3,mimic,eicu
7.0,0.2766262544138629,lr    ,3,4,mimic,eicu
7.0,0.2731281697948019,lr    ,3,5,mimic,eicu
7.0,0.27196041208901267,lr    ,3,6,mimic,eicu
7.0,0.27105582931848293,lr    ,3,7,mimic,eicu
7.0,0.27845813547649595,lr    ,3,8,mimic,eicu
7.0,0.2754133255515177,lr    ,3,9,mimic,eicu
7.5,0.2657903033439514,lr    ,4,0,mimic,eicu
7.5,0.2740722467852015,lr    ,4,1,mimic,eicu
7.5,0.2746891585095703,lr    ,4,2,mimic,eicu
7.5,0.2719928046909677,lr    ,4,3,mimic,eicu
7.5,0.27862669856792965,lr    ,4,4,mimic,eicu
7.5,0.2737950210192771,lr    ,4,5,mimic,eicu
7.5,0.2720045853269537,lr    ,4,6,mimic,eicu
7.5,0.2702924048179991,lr    ,4,7,mimic,eicu
7.5,0.27965896125377915,lr    ,4,8,mimic,eicu
7.5,0.2758794538808766,lr    ,4,9,mimic,eicu
10.25,0.2193844986113267,mews  ,0,0,mimic,eicu
10.25,0.21710195062327303,mews  ,0,1,mimic,eicu
10.25,0.21964616648516455,mews  ,0,2,mimic,eicu
10.25,0.22056481229316754,mews  ,0,3,mimic,eicu
10.25,0.21997922302886386,mews  ,0,4,mimic,eicu
10.25,0.22125155900607363,mews  ,0,5,mimic,eicu
10.25,0.2200101123670661,mews  ,0,6,mimic,eicu
10.25,0.221550396396602,mews  ,0,7,mimic,eicu
10.25,0.21904168442850325,mews  ,0,8,mimic,eicu
10.25,0.22201763576232564,mews  ,0,9,mimic,eicu
10.25,0.2193844986113267,mews  ,1,0,mimic,eicu
10.25,0.21710195062327303,mews  ,1,1,mimic,eicu
10.25,0.21964616648516455,mews  ,1,2,mimic,eicu
10.25,0.22056481229316754,mews  ,1,3,mimic,eicu
10.25,0.21997922302886386,mews  ,1,4,mimic,eicu
10.25,0.22125155900607363,mews  ,1,5,mimic,eicu
10.25,0.2200101123670661,mews  ,1,6,mimic,eicu
10.25,0.221550396396602,mews  ,1,7,mimic,eicu
10.25,0.21904168442850325,mews  ,1,8,mimic,eicu
10.25,0.22201763576232564,mews  ,1,9,mimic,eicu
10.25,0.2193844986113267,mews  ,2,0,mimic,eicu
10.25,0.21710195062327303,mews  ,2,1,mimic,eicu
10.25,0.21964616648516455,mews  ,2,2,mimic,eicu
10.25,0.22056481229316754,mews  ,2,3,mimic,eicu
10.25,0.21997922302886386,mews  ,2,4,mimic,eicu
10.25,0.22125155900607363,mews  ,2,5,mimic,eicu
10.25,0.2200101123670661,mews  ,2,6,mimic,eicu
10.25,0.221550396396602,mews  ,2,7,mimic,eicu
10.25,0.21904168442850325,mews  ,2,8,mimic,eicu
10.25,0.22201763576232564,mews  ,2,9,mimic,eicu
10.25,0.2193844986113267,mews  ,3,0,mimic,eicu
10.25,0.21710195062327303,mews  ,3,1,mimic,eicu
10.25,0.21964616648516455,mews  ,3,2,mimic,eicu
10.25,0.22056481229316754,mews  ,3,3,mimic,eicu
10.25,0.21997922302886386,mews  ,3,4,mimic,eicu
10.25,0.22125155900607363,mews  ,3,5,mimic,eicu
10.25,0.2200101123670661,mews  ,3,6,mimic,eicu
10.25,0.221550396396602,mews  ,3,7,mimic,eicu
10.25,0.21904168442850325,mews  ,3,8,mimic,eicu
10.25,0.22201763576232564,mews  ,3,9,mimic,eicu
10.25,0.2193844986113267,mews  ,4,0,mimic,eicu
10.25,0.21710195062327303,mews  ,4,1,mimic,eicu
10.25,0.21964616648516455,mews  ,4,2,mimic,eicu
10.25,0.22056481229316754,mews  ,4,3,mimic,eicu
10.25,0.21997922302886386,mews  ,4,4,mimic,eicu
10.25,0.22125155900607363,mews  ,4,5,mimic,eicu
10.25,0.2200101123670661,mews  ,4,6,mimic,eicu
10.25,0.221550396396602,mews  ,4,7,mimic,eicu
10.25,0.21904168442850325,mews  ,4,8,mimic,eicu
10.25,0.22201763576232564,mews  ,4,9,mimic,eicu
9.25,0.23786317737892887,news  ,0,0,mimic,eicu
9.25,0.23713054027547942,news  ,0,1,mimic,eicu
9.25,0.2360358589721797,news  ,0,2,mimic,eicu
9.25,0.23743222776846762,news  ,0,3,mimic,eicu
9.25,0.23839955913758776,news  ,0,4,mimic,eicu
9.25,0.2390478982582451,news  ,0,5,mimic,eicu
9.25,0.23326066834488185,news  ,0,6,mimic,eicu
9.25,0.24037540635029558,news  ,0,7,mimic,eicu
9.25,0.24196237925302083,news  ,0,8,mimic,eicu
9.25,0.24393585685935842,news  ,0,9,mimic,eicu
9.25,0.23786317737892887,news  ,1,0,mimic,eicu
9.25,0.23713054027547942,news  ,1,1,mimic,eicu
9.25,0.2360358589721797,news  ,1,2,mimic,eicu
9.25,0.23743222776846762,news  ,1,3,mimic,eicu
9.25,0.23839955913758776,news  ,1,4,mimic,eicu
9.25,0.2390478982582451,news  ,1,5,mimic,eicu
9.25,0.23326066834488185,news  ,1,6,mimic,eicu
9.25,0.24037540635029558,news  ,1,7,mimic,eicu
9.25,0.24196237925302083,news  ,1,8,mimic,eicu
9.25,0.24393585685935842,news  ,1,9,mimic,eicu
