,AUC,rep,subsample,model,train_dataset,eval_dataset
0,0.6994522925011359,1,3,AttentionModel,hirid,eicu
0,0.6985387353947848,1,4,AttentionModel,hirid,eicu
0,0.696666512364569,1,5,AttentionModel,hirid,eicu
0,0.6975875674288452,1,6,AttentionModel,hirid,eicu
0,0.6983205439340607,1,7,AttentionModel,hirid,eicu
0,0.6996517170724174,1,8,AttentionModel,hirid,eicu
0,0.6937177783697714,1,9,AttentionModel,hirid,eicu
0,0.6880642255478591,0,0,AttentionModel,hirid,eicu
0,0.6962578263946839,0,1,AttentionModel,hirid,eicu
0,0.6897787313094532,0,2,AttentionModel,hirid,eicu
0,0.6923491013780729,0,3,AttentionModel,hirid,eicu
0,0.6969056021315909,0,4,AttentionModel,hirid,eicu
0,0.6940094875998295,0,5,AttentionModel,hirid,eicu
0,0.6945587133683092,0,6,AttentionModel,hirid,eicu
0,0.6888469975339883,0,7,AttentionModel,hirid,eicu
0,0.6963842965480559,0,8,AttentionModel,hirid,eicu
0,0.6929978646887617,0,9,AttentionModel,hirid,eicu
0,0.7113746904892839,2,0,GRUModel,hirid,eicu
0,0.7224937686293773,2,1,GRUModel,hirid,eicu
0,0.7123706665137691,2,2,GRUModel,hirid,eicu
0,0.7250387463460624,2,3,GRUModel,hirid,eicu
0,0.7209706601730119,2,4,GRUModel,hirid,eicu
0,0.7139995841295852,2,5,GRUModel,hirid,eicu
0,0.7210251342795271,2,6,GRUModel,hirid,eicu
0,0.7183233937110863,2,7,GRUModel,hirid,eicu
0,0.7202156391085387,2,8,GRUModel,hirid,eicu
0,0.7233682235554904,2,9,GRUModel,hirid,eicu
0,0.7117962059022549,3,0,GRUModel,hirid,eicu
0,0.7200197267961927,3,1,GRUModel,hirid,eicu
0,0.7125578699482791,3,2,GRUModel,hirid,eicu
0,0.7218914637696622,3,3,GRUModel,hirid,eicu
0,0.718449903758718,3,4,GRUModel,hirid,eicu
0,0.7164283386570067,3,5,GRUModel,hirid,eicu
0,0.7193514727359545,3,6,GRUModel,hirid,eicu
0,0.7201854365522374,3,7,GRUModel,hirid,eicu
0,0.7206067750695795,3,8,GRUModel,hirid,eicu
0,0.7216338506626159,3,9,GRUModel,hirid,eicu
0,0.6902668474512725,0,0,GRUModel,hirid,eicu
0,0.6978492489481808,0,1,GRUModel,hirid,eicu
0,0.6900836426935206,0,2,GRUModel,hirid,eicu
0,0.7028505013150483,0,3,GRUModel,hirid,eicu
0,0.6985097564065078,0,4,GRUModel,hirid,eicu
0,0.6946722621568946,0,5,GRUModel,hirid,eicu
0,0.700008857192308,0,6,GRUModel,hirid,eicu
0,0.6937678823281224,0,7,GRUModel,hirid,eicu
0,0.6974426019737534,0,8,GRUModel,hirid,eicu
0,0.6996091603356567,0,9,GRUModel,hirid,eicu
0,0.7323640743136892,1,0,GRUModel,hirid,eicu
0,0.7390922082570082,1,1,GRUModel,hirid,eicu
0,0.730364059015733,1,2,GRUModel,hirid,eicu
0,0.7379197902015446,1,3,GRUModel,hirid,eicu
0,0.7352622444349497,1,4,GRUModel,hirid,eicu
0,0.7302012279874408,1,5,GRUModel,hirid,eicu
0,0.7370464692138983,1,6,GRUModel,hirid,eicu
0,0.7349293924981188,1,7,GRUModel,hirid,eicu
0,0.7355647881379801,1,8,GRUModel,hirid,eicu
0,0.7372359884749831,1,9,GRUModel,hirid,eicu
0,0.7237099051629186,4,0,GRUModel,hirid,eicu
0,0.7312045146202788,4,1,GRUModel,hirid,eicu
0,0.7209347955716987,4,2,GRUModel,hirid,eicu
0,0.7329852251163528,4,3,GRUModel,hirid,eicu
0,0.7295512201771128,4,4,GRUModel,hirid,eicu
0,0.7241474548349431,4,5,GRUModel,hirid,eicu
0,0.7271625490004997,4,6,GRUModel,hirid,eicu
0,0.7259931362851317,4,7,GRUModel,hirid,eicu
0,0.7272769206271553,4,8,GRUModel,hirid,eicu
0,0.7303133054317589,4,9,GRUModel,hirid,eicu
0,0.6975163808074532,3,0,lgbm,hirid,eicu
0,0.706176777105082,3,1,lgbm,hirid,eicu
0,0.7026042137163966,3,2,lgbm,hirid,eicu
0,0.7035348366047038,3,3,lgbm,hirid,eicu
0,0.7058020432342491,3,4,lgbm,hirid,eicu
0,0.7039132215489341,3,5,lgbm,hirid,eicu
0,0.7105013587631985,3,6,lgbm,hirid,eicu
0,0.7191162122377228,3,7,lgbm,hirid,eicu
0,0.7135399897448829,3,8,lgbm,hirid,eicu
0,0.7105333858269828,3,9,lgbm,hirid,eicu
0,0.6805925211640459,0,0,lgbm,hirid,eicu
0,0.6972815465038423,0,1,lgbm,hirid,eicu
0,0.6813731027982914,0,2,lgbm,hirid,eicu
0,0.6906890047585958,0,3,lgbm,hirid,eicu
0,0.690794205089871,0,4,lgbm,hirid,eicu
0,0.690898691748349,0,5,lgbm,hirid,eicu
0,0.6906128300317421,0,6,lgbm,hirid,eicu
0,0.6992639995860017,0,7,lgbm,hirid,eicu
0,0.6914253460696812,0,8,lgbm,hirid,eicu
0,0.6924861847551156,0,9,lgbm,hirid,eicu
0,0.683527233077821,4,0,lgbm,hirid,eicu
0,0.6940718893334347,4,1,lgbm,hirid,eicu
0,0.6822584116845352,4,2,lgbm,hirid,eicu
0,0.6882519639369538,4,3,lgbm,hirid,eicu
0,0.6847322028063727,4,4,lgbm,hirid,eicu
0,0.6888807413457,4,5,lgbm,hirid,eicu
0,0.6906023345900902,4,6,lgbm,hirid,eicu
0,0.701322143939568,4,7,lgbm,hirid,eicu
0,0.6960795143312788,4,8,lgbm,hirid,eicu
0,0.6937356509053263,4,9,lgbm,hirid,eicu
0,0.6768135492190294,1,0,lgbm,hirid,eicu
0,0.6793905638927589,1,1,lgbm,hirid,eicu
0,0.672397218412704,1,2,lgbm,hirid,eicu
0,0.6762668957903571,1,3,lgbm,hirid,eicu
0,0.6809834921217732,1,4,lgbm,hirid,eicu
0,0.6783962230548011,1,5,lgbm,hirid,eicu
0,0.6814503012658392,1,6,lgbm,hirid,eicu
0,0.6884121488325596,1,7,lgbm,hirid,eicu
0,0.6826186705992808,1,8,lgbm,hirid,eicu
0,0.6822638167597987,1,9,lgbm,hirid,eicu
0,0.6673159097829524,2,0,lgbm,hirid,eicu
0,0.6743129263049908,2,1,lgbm,hirid,eicu
0,0.6658357696075154,2,2,lgbm,hirid,eicu
0,0.6734670975439501,2,3,lgbm,hirid,eicu
0,0.6718687469023162,2,4,lgbm,hirid,eicu
0,0.6715043538140592,2,5,lgbm,hirid,eicu
0,0.6731333150356256,2,6,lgbm,hirid,eicu
0,0.6803444823437805,2,7,lgbm,hirid,eicu
0,0.679290205725813,2,8,lgbm,hirid,eicu
0,0.678752886031694,2,9,lgbm,hirid,eicu
0,0.6810711949882279,0,0,lr,hirid,eicu
0,0.6925012266979137,0,1,lr,hirid,eicu
0,0.6859057660670538,0,2,lr,hirid,eicu
0,0.6923466840082327,0,3,lr,hirid,eicu
0,0.6928502867693669,0,4,lr,hirid,eicu
0,0.6923301241412931,0,5,lr,hirid,eicu
0,0.6933645371144755,0,6,lr,hirid,eicu
0,0.6959659958651175,0,7,lr,hirid,eicu
0,0.6938787025676003,0,8,lr,hirid,eicu
0,0.6951503490271698,0,9,lr,hirid,eicu
0,0.6756439320112575,2,0,lr,hirid,eicu
0,0.6872116747358669,2,1,lr,hirid,eicu
0,0.68225623794191,2,2,lr,hirid,eicu
0,0.687210244097099,2,3,lr,hirid,eicu
0,0.6886059928891037,2,4,lr,hirid,eicu
0,0.688189262008479,2,5,lr,hirid,eicu
0,0.6891912536943403,2,6,lr,hirid,eicu
0,0.6913924519764723,2,7,lr,hirid,eicu
0,0.688970308255893,2,8,lr,hirid,eicu
0,0.6917627153849417,2,9,lr,hirid,eicu
0,0.6801398079674918,1,0,lr,hirid,eicu
0,0.6920395798263852,1,1,lr,hirid,eicu
0,0.6843352312839488,1,2,lr,hirid,eicu
0,0.6909712825500971,1,3,lr,hirid,eicu
0,0.6922997316300312,1,4,lr,hirid,eicu
0,0.6911958356955787,1,5,lr,hirid,eicu
0,0.6917024694288773,1,6,lr,hirid,eicu
0,0.6945711983778036,1,7,lr,hirid,eicu
0,0.6919744904461294,1,8,lr,hirid,eicu
0,0.6949236311760696,1,9,lr,hirid,eicu
0,0.6792714185733542,3,0,lr,hirid,eicu
0,0.6912192851993186,3,1,lr,hirid,eicu
0,0.6847393809237171,3,2,lr,hirid,eicu
0,0.6910307914654049,3,3,lr,hirid,eicu
0,0.6920152904688037,3,4,lr,hirid,eicu
0,0.6912176119628426,3,5,lr,hirid,eicu
0,0.6922367914620231,3,6,lr,hirid,eicu
0,0.6942800294834872,3,7,lr,hirid,eicu
0,0.6926733396985647,3,8,lr,hirid,eicu
0,0.6951916971287164,3,9,lr,hirid,eicu
0,0.6850789714582016,4,0,lr,hirid,eicu
0,0.6972859761145829,4,1,lr,hirid,eicu
0,0.6909065038409143,4,2,lr,hirid,eicu
0,0.6971582524918665,4,3,lr,hirid,eicu
0,0.6974082490787434,4,4,lr,hirid,eicu
0,0.6964395896890615,4,5,lr,hirid,eicu
0,0.6969265667366574,4,6,lr,hirid,eicu
0,0.7011519355665602,4,7,lr,hirid,eicu
0,0.69729105961875,4,8,lr,hirid,eicu
0,0.7001282792249011,4,9,lr,hirid,eicu
0,0.6422611453678213,3,0,mews,hirid,eicu
0,0.6438924506947665,3,1,mews,hirid,eicu
0,0.6404930304228416,3,2,mews,hirid,eicu
0,0.6457081833917192,3,3,mews,hirid,eicu
0,0.643889919020604,3,4,mews,hirid,eicu
0,0.6450015158749322,3,5,mews,hirid,eicu
0,0.6501943225319322,3,6,mews,hirid,eicu
0,0.6487821926717863,3,7,mews,hirid,eicu
0,0.6447328957788032,3,8,mews,hirid,eicu
0,0.6503155698677068,3,9,mews,hirid,eicu
0,0.6422611453678213,2,0,mews,hirid,eicu
0,0.6438924506947665,2,1,mews,hirid,eicu
0,0.6404930304228416,2,2,mews,hirid,eicu
0,0.6457081833917192,2,3,mews,hirid,eicu
0,0.643889919020604,2,4,mews,hirid,eicu
0,0.6450015158749322,2,5,mews,hirid,eicu
0,0.6501943225319322,2,6,mews,hirid,eicu
0,0.6487821926717863,2,7,mews,hirid,eicu
0,0.6447328957788032,2,8,mews,hirid,eicu
0,0.6503155698677068,2,9,mews,hirid,eicu
0,0.6422611453678213,1,0,mews,hirid,eicu
0,0.6438924506947665,1,1,mews,hirid,eicu
0,0.6404930304228416,1,2,mews,hirid,eicu
0,0.6457081833917192,1,3,mews,hirid,eicu
0,0.643889919020604,1,4,mews,hirid,eicu
0,0.6450015158749322,1,5,mews,hirid,eicu
0,0.6501943225319322,1,6,mews,hirid,eicu
0,0.6487821926717863,1,7,mews,hirid,eicu
0,0.6447328957788032,1,8,mews,hirid,eicu
0,0.6503155698677068,1,9,mews,hirid,eicu
0,0.6422611453678213,0,0,mews,hirid,eicu
0,0.6438924506947665,0,1,mews,hirid,eicu
0,0.6404930304228416,0,2,mews,hirid,eicu
0,0.6457081833917192,0,3,mews,hirid,eicu
0,0.643889919020604,0,4,mews,hirid,eicu
0,0.6450015158749322,0,5,mews,hirid,eicu
0,0.6501943225319322,0,6,mews,hirid,eicu
0,0.6487821926717863,0,7,mews,hirid,eicu
0,0.6447328957788032,0,8,mews,hirid,eicu
0,0.6503155698677068,0,9,mews,hirid,eicu
0,0.6422611453678213,4,0,mews,hirid,eicu
0,0.6438924506947665,4,1,mews,hirid,eicu
0,0.6404930304228416,4,2,mews,hirid,eicu
0,0.6457081833917192,4,3,mews,hirid,eicu
0,0.643889919020604,4,4,mews,hirid,eicu
0,0.6450015158749322,4,5,mews,hirid,eicu
0,0.6501943225319322,4,6,mews,hirid,eicu
0,0.6487821926717863,4,7,mews,hirid,eicu
0,0.6447328957788032,4,8,mews,hirid,eicu
0,0.6503155698677068,4,9,mews,hirid,eicu
0,0.6443726997998421,3,0,news,hirid,eicu
0,0.6483922454905138,3,1,news,hirid,eicu
0,0.6418500862767073,3,2,news,hirid,eicu
0,0.6463869921499874,3,3,news,hirid,eicu
0,0.6448116386480786,3,4,news,hirid,eicu
0,0.6473276680360417,3,5,news,hirid,eicu
0,0.6479329497727635,3,6,news,hirid,eicu
0,0.652605582847765,3,7,news,hirid,eicu
0,0.6516647493068923,3,8,news,hirid,eicu
0,0.6555166066660792,3,9,news,hirid,eicu
0,0.6443726997998421,1,0,news,hirid,eicu
0,0.6483922454905138,1,1,news,hirid,eicu
0,0.6418500862767073,1,2,news,hirid,eicu
0,0.6463869921499874,1,3,news,hirid,eicu
0,0.6448116386480786,1,4,news,hirid,eicu
0,0.6473276680360417,1,5,news,hirid,eicu
0,0.6479329497727635,1,6,news,hirid,eicu
0,0.652605582847765,1,7,news,hirid,eicu
0,0.6516647493068923,1,8,news,hirid,eicu
0,0.6555166066660792,1,9,news,hirid,eicu
0,0.6443726997998421,2,0,news,hirid,eicu
0,0.6483922454905138,2,1,news,hirid,eicu
0,0.6418500862767073,2,2,news,hirid,eicu
0,0.6463869921499874,2,3,news,hirid,eicu
0,0.6448116386480786,2,4,news,hirid,eicu
0,0.6473276680360417,2,5,news,hirid,eicu
0,0.6479329497727635,2,6,news,hirid,eicu
0,0.652605582847765,2,7,news,hirid,eicu
0,0.6516647493068923,2,8,news,hirid,eicu
0,0.6555166066660792,2,9,news,hirid,eicu
0,0.6443726997998421,0,0,news,hirid,eicu
0,0.6483922454905138,0,1,news,hirid,eicu
0,0.6418500862767073,0,2,news,hirid,eicu
0,0.6463869921499874,0,3,news,hirid,eicu
0,0.6448116386480786,0,4,news,hirid,eicu
0,0.6473276680360417,0,5,news,hirid,eicu
0,0.6479329497727635,0,6,news,hirid,eicu
0,0.652605582847765,0,7,news,hirid,eicu
0,0.6516647493068923,0,8,news,hirid,eicu
0,0.6555166066660792,0,9,news,hirid,eicu
0,0.6443726997998421,4,0,news,hirid,eicu
0,0.6483922454905138,4,1,news,hirid,eicu
0,0.6418500862767073,4,2,news,hirid,eicu
0,0.6463869921499874,4,3,news,hirid,eicu
0,0.6448116386480786,4,4,news,hirid,eicu
0,0.6473276680360417,4,5,news,hirid,eicu
0,0.6479329497727635,4,6,news,hirid,eicu
0,0.652605582847765,4,7,news,hirid,eicu
0,0.6516647493068923,4,8,news,hirid,eicu
0,0.6555166066660792,4,9,news,hirid,eicu
0,0.6167034252226427,0,0,qsofa,hirid,eicu
0,0.6118288240031076,0,1,qsofa,hirid,eicu
0,0.615148083579973,0,2,qsofa,hirid,eicu
0,0.6164693179954484,0,3,qsofa,hirid,eicu
0,0.615354473044017,0,4,qsofa,hirid,eicu
0,0.6157996480395279,0,5,qsofa,hirid,eicu
0,0.6185186630411119,0,6,qsofa,hirid,eicu
0,0.6220193329141963,0,7,qsofa,hirid,eicu
0,0.6224744402323718,0,8,qsofa,hirid,eicu
0,0.6200436885593259,0,9,qsofa,hirid,eicu
0,0.6167034252226427,3,0,qsofa,hirid,eicu
0,0.6118288240031076,3,1,qsofa,hirid,eicu
0,0.615148083579973,3,2,qsofa,hirid,eicu
0,0.6164693179954484,3,3,qsofa,hirid,eicu
0,0.615354473044017,3,4,qsofa,hirid,eicu
0,0.6157996480395279,3,5,qsofa,hirid,eicu
0,0.6185186630411119,3,6,qsofa,hirid,eicu
0,0.6220193329141963,3,7,qsofa,hirid,eicu
0,0.6224744402323718,3,8,qsofa,hirid,eicu
0,0.6200436885593259,3,9,qsofa,hirid,eicu
0,0.6167034252226427,4,0,qsofa,hirid,eicu
0,0.6118288240031076,4,1,qsofa,hirid,eicu
0,0.615148083579973,4,2,qsofa,hirid,eicu
0,0.6164693179954484,4,3,qsofa,hirid,eicu
0,0.615354473044017,4,4,qsofa,hirid,eicu
0,0.6157996480395279,4,5,qsofa,hirid,eicu
0,0.6185186630411119,4,6,qsofa,hirid,eicu
0,0.6220193329141963,4,7,qsofa,hirid,eicu
0,0.6224744402323718,4,8,qsofa,hirid,eicu
0,0.6200436885593259,4,9,qsofa,hirid,eicu
0,0.6167034252226427,2,0,qsofa,hirid,eicu
0,0.6118288240031076,2,1,qsofa,hirid,eicu
0,0.615148083579973,2,2,qsofa,hirid,eicu
0,0.6164693179954484,2,3,qsofa,hirid,eicu
0,0.615354473044017,2,4,qsofa,hirid,eicu
0,0.6157996480395279,2,5,qsofa,hirid,eicu
0,0.6185186630411119,2,6,qsofa,hirid,eicu
0,0.6220193329141963,2,7,qsofa,hirid,eicu
0,0.6224744402323718,2,8,qsofa,hirid,eicu
0,0.6200436885593259,2,9,qsofa,hirid,eicu
0,0.6167034252226427,1,0,qsofa,hirid,eicu
0,0.6118288240031076,1,1,qsofa,hirid,eicu
0,0.615148083579973,1,2,qsofa,hirid,eicu
0,0.6164693179954484,1,3,qsofa,hirid,eicu
0,0.615354473044017,1,4,qsofa,hirid,eicu
0,0.6157996480395279,1,5,qsofa,hirid,eicu
0,0.6185186630411119,1,6,qsofa,hirid,eicu
0,0.6220193329141963,1,7,qsofa,hirid,eicu
0,0.6224744402323718,1,8,qsofa,hirid,eicu
0,0.6200436885593259,1,9,qsofa,hirid,eicu
0,0.648722138828343,0,0,sirs,hirid,eicu
0,0.6508821450419613,0,1,sirs,hirid,eicu
0,0.6533508986131655,0,2,sirs,hirid,eicu
0,0.655301550193614,0,3,sirs,hirid,eicu
0,0.6528604084435293,0,4,sirs,hirid,eicu
0,0.6565283892755682,0,5,sirs,hirid,eicu
0,0.651987424084588,0,6,sirs,hirid,eicu
0,0.6527580031519276,0,7,sirs,hirid,eicu
0,0.652354505153998,0,8,sirs,hirid,eicu
0,0.6594729558874738,0,9,sirs,hirid,eicu
0,0.648722138828343,3,0,sirs,hirid,eicu
0,0.6508821450419613,3,1,sirs,hirid,eicu
0,0.6533508986131655,3,2,sirs,hirid,eicu
0,0.655301550193614,3,3,sirs,hirid,eicu
0,0.6528604084435293,3,4,sirs,hirid,eicu
0,0.6565283892755682,3,5,sirs,hirid,eicu
0,0.651987424084588,3,6,sirs,hirid,eicu
0,0.6527580031519276,3,7,sirs,hirid,eicu
0,0.652354505153998,3,8,sirs,hirid,eicu
0,0.6594729558874738,3,9,sirs,hirid,eicu
0,0.648722138828343,4,0,sirs,hirid,eicu
0,0.6508821450419613,4,1,sirs,hirid,eicu
0,0.6533508986131655,4,2,sirs,hirid,eicu
0,0.655301550193614,4,3,sirs,hirid,eicu
0,0.6528604084435293,4,4,sirs,hirid,eicu
0,0.6565283892755682,4,5,sirs,hirid,eicu
0,0.651987424084588,4,6,sirs,hirid,eicu
0,0.6527580031519276,4,7,sirs,hirid,eicu
0,0.652354505153998,4,8,sirs,hirid,eicu
0,0.6594729558874738,4,9,sirs,hirid,eicu
0,0.648722138828343,2,0,sirs,hirid,eicu
0,0.6508821450419613,2,1,sirs,hirid,eicu
0,0.6533508986131655,2,2,sirs,hirid,eicu
0,0.655301550193614,2,3,sirs,hirid,eicu
0,0.6528604084435293,2,4,sirs,hirid,eicu
0,0.6565283892755682,2,5,sirs,hirid,eicu
0,0.651987424084588,2,6,sirs,hirid,eicu
0,0.6527580031519276,2,7,sirs,hirid,eicu
0,0.652354505153998,2,8,sirs,hirid,eicu
0,0.6594729558874738,2,9,sirs,hirid,eicu
0,0.648722138828343,1,0,sirs,hirid,eicu
0,0.6508821450419613,1,1,sirs,hirid,eicu
0,0.6533508986131655,1,2,sirs,hirid,eicu
0,0.655301550193614,1,3,sirs,hirid,eicu
0,0.6528604084435293,1,4,sirs,hirid,eicu
0,0.6565283892755682,1,5,sirs,hirid,eicu
0,0.651987424084588,1,6,sirs,hirid,eicu
0,0.6527580031519276,1,7,sirs,hirid,eicu
0,0.652354505153998,1,8,sirs,hirid,eicu
0,0.6594729558874738,1,9,sirs,hirid,eicu
0,0.701044766477368,1,0,sofa,hirid,eicu
0,0.7062404780334275,1,1,sofa,hirid,eicu
0,0.6980053873204553,1,2,sofa,hirid,eicu
0,0.6997512973394984,1,3,sofa,hirid,eicu
0,0.7066429909084908,1,4,sofa,hirid,eicu
0,0.7134532280997967,1,5,sofa,hirid,eicu
0,0.705747808411008,1,6,sofa,hirid,eicu
0,0.7138788543027903,1,7,sofa,hirid,eicu
0,0.7105781086142935,1,8,sofa,hirid,eicu
0,0.710646101982591,1,9,sofa,hirid,eicu
0,0.701044766477368,2,0,sofa,hirid,eicu
0,0.7062404780334275,2,1,sofa,hirid,eicu
0,0.6980053873204553,2,2,sofa,hirid,eicu
0,0.6997512973394984,2,3,sofa,hirid,eicu
0,0.7066429909084908,2,4,sofa,hirid,eicu
0,0.7134532280997967,2,5,sofa,hirid,eicu
0,0.705747808411008,2,6,sofa,hirid,eicu
0,0.7138788543027903,2,7,sofa,hirid,eicu
0,0.7105781086142935,2,8,sofa,hirid,eicu
0,0.710646101982591,2,9,sofa,hirid,eicu
0,0.701044766477368,4,0,sofa,hirid,eicu
0,0.7062404780334275,4,1,sofa,hirid,eicu
0,0.6980053873204553,4,2,sofa,hirid,eicu
0,0.6997512973394984,4,3,sofa,hirid,eicu
0,0.7066429909084908,4,4,sofa,hirid,eicu
0,0.7134532280997967,4,5,sofa,hirid,eicu
0,0.705747808411008,4,6,sofa,hirid,eicu
0,0.7138788543027903,4,7,sofa,hirid,eicu
0,0.7105781086142935,4,8,sofa,hirid,eicu
0,0.710646101982591,4,9,sofa,hirid,eicu
0,0.701044766477368,3,0,sofa,hirid,eicu
0,0.7062404780334275,3,1,sofa,hirid,eicu
0,0.6980053873204553,3,2,sofa,hirid,eicu
0,0.6997512973394984,3,3,sofa,hirid,eicu
0,0.7066429909084908,3,4,sofa,hirid,eicu
0,0.7134532280997967,3,5,sofa,hirid,eicu
0,0.705747808411008,3,6,sofa,hirid,eicu
0,0.7138788543027903,3,7,sofa,hirid,eicu
0,0.7105781086142935,3,8,sofa,hirid,eicu
0,0.710646101982591,3,9,sofa,hirid,eicu
0,0.701044766477368,0,0,sofa,hirid,eicu
0,0.7062404780334275,0,1,sofa,hirid,eicu
0,0.6980053873204553,0,2,sofa,hirid,eicu
0,0.6997512973394984,0,3,sofa,hirid,eicu
0,0.7066429909084908,0,4,sofa,hirid,eicu
0,0.7134532280997967,0,5,sofa,hirid,eicu
0,0.705747808411008,0,6,sofa,hirid,eicu
0,0.7138788543027903,0,7,sofa,hirid,eicu
0,0.7105781086142935,0,8,sofa,hirid,eicu
0,0.710646101982591,0,9,sofa,hirid,eicu
0,0.8337760042149163,2,0,AttentionModel,hirid,hirid
0,0.8448249403050506,2,1,AttentionModel,hirid,hirid
0,0.8336190430673194,2,2,AttentionModel,hirid,hirid
0,0.8304250670155867,2,3,AttentionModel,hirid,hirid
0,0.8378601162316185,2,4,AttentionModel,hirid,hirid
0,0.8264181686427444,2,5,AttentionModel,hirid,hirid
0,0.8188797975874393,2,6,AttentionModel,hirid,hirid
0,0.8144309906314273,2,7,AttentionModel,hirid,hirid
0,0.8317880335361181,2,8,AttentionModel,hirid,hirid
0,0.8262371925447196,2,9,AttentionModel,hirid,hirid
0,0.8384981128957399,4,0,AttentionModel,hirid,hirid
0,0.8489911112183206,4,1,AttentionModel,hirid,hirid
0,0.8377462849434897,4,2,AttentionModel,hirid,hirid
0,0.833070168351518,4,3,AttentionModel,hirid,hirid
0,0.8411424217626617,4,4,AttentionModel,hirid,hirid
0,0.832084846664118,4,5,AttentionModel,hirid,hirid
0,0.8235680932932223,4,6,AttentionModel,hirid,hirid
0,0.8201762160783068,4,7,AttentionModel,hirid,hirid
0,0.8358763276955455,4,8,AttentionModel,hirid,hirid
0,0.8262367928387251,4,9,AttentionModel,hirid,hirid
0,0.8348862242673981,3,0,AttentionModel,hirid,hirid
0,0.8483354172085481,3,1,AttentionModel,hirid,hirid
0,0.8332096575689711,3,2,AttentionModel,hirid,hirid
0,0.8326462699771893,3,3,AttentionModel,hirid,hirid
0,0.841514648412872,3,4,AttentionModel,hirid,hirid
0,0.8290088857542594,3,5,AttentionModel,hirid,hirid
0,0.8240935521726889,3,6,AttentionModel,hirid,hirid
0,0.8171318451517302,3,7,AttentionModel,hirid,hirid
0,0.8353475990431983,3,8,AttentionModel,hirid,hirid
0,0.8281555995489553,3,9,AttentionModel,hirid,hirid
0,0.8396102400575522,1,0,AttentionModel,hirid,hirid
0,0.852019416091619,1,1,AttentionModel,hirid,hirid
0,0.8405274229430688,1,2,AttentionModel,hirid,hirid
0,0.8359565702080415,1,3,AttentionModel,hirid,hirid
0,0.8450276450400888,1,4,AttentionModel,hirid,hirid
0,0.8379738994344359,1,5,AttentionModel,hirid,hirid
0,0.8273378571955845,1,6,AttentionModel,hirid,hirid
0,0.8212337913606443,1,7,AttentionModel,hirid,hirid
0,0.8380310738559605,1,8,AttentionModel,hirid,hirid
0,0.8318370973643803,1,9,AttentionModel,hirid,hirid
0,0.839147819159431,0,0,AttentionModel,hirid,hirid
0,0.8505038113116754,0,1,AttentionModel,hirid,hirid
0,0.8338143523644309,0,2,AttentionModel,hirid,hirid
0,0.8324945665403505,0,3,AttentionModel,hirid,hirid
0,0.840591830818355,0,4,AttentionModel,hirid,hirid
0,0.8335020836171195,0,5,AttentionModel,hirid,hirid
0,0.8247169383559076,0,6,AttentionModel,hirid,hirid
0,0.8206558156496759,0,7,AttentionModel,hirid,hirid
0,0.8367788649141945,0,8,AttentionModel,hirid,hirid
0,0.8292845499876507,0,9,AttentionModel,hirid,hirid
0,0.8295878634522929,1,0,GRUModel,hirid,hirid
0,0.8382024951430858,1,1,GRUModel,hirid,hirid
0,0.8330133412120069,1,2,GRUModel,hirid,hirid
0,0.8226875330139822,1,3,GRUModel,hirid,hirid
0,0.8343864650193478,1,4,GRUModel,hirid,hirid
0,0.8240168754058652,1,5,GRUModel,hirid,hirid
0,0.8159427123628741,1,6,GRUModel,hirid,hirid
0,0.8111258371984427,1,7,GRUModel,hirid,hirid
0,0.8249247186465327,1,8,GRUModel,hirid,hirid
0,0.8136991228526809,1,9,GRUModel,hirid,hirid
0,0.8251748257284955,3,0,GRUModel,hirid,hirid
0,0.8417311265780275,3,1,GRUModel,hirid,hirid
0,0.829889933227316,3,2,GRUModel,hirid,hirid
0,0.8212670165799874,3,3,GRUModel,hirid,hirid
0,0.8321645969836808,3,4,GRUModel,hirid,hirid
0,0.8206342998666235,3,5,GRUModel,hirid,hirid
0,0.815310948139014,3,6,GRUModel,hirid,hirid
0,0.8080746440534418,3,7,GRUModel,hirid,hirid
0,0.8271838412880473,3,8,GRUModel,hirid,hirid
0,0.8145835915347239,3,9,GRUModel,hirid,hirid
0,0.8203522040322195,2,0,GRUModel,hirid,hirid
0,0.8338368020164445,2,1,GRUModel,hirid,hirid
0,0.8251602692143685,2,2,GRUModel,hirid,hirid
0,0.8151607418915694,2,3,GRUModel,hirid,hirid
0,0.8276405949755836,2,4,GRUModel,hirid,hirid
0,0.8181431534822766,2,5,GRUModel,hirid,hirid
0,0.8099724209142019,2,6,GRUModel,hirid,hirid
0,0.8013019147001436,2,7,GRUModel,hirid,hirid
0,0.8186624796292183,2,8,GRUModel,hirid,hirid
0,0.8097312791381713,2,9,GRUModel,hirid,hirid
0,0.8329978520564709,4,0,GRUModel,hirid,hirid
0,0.8488222632046691,4,1,GRUModel,hirid,hirid
0,0.8370804080882855,4,2,GRUModel,hirid,hirid
0,0.8291485568325275,4,3,GRUModel,hirid,hirid
0,0.8382925651770163,4,4,GRUModel,hirid,hirid
0,0.8302101821313816,4,5,GRUModel,hirid,hirid
0,0.8188736757035329,4,6,GRUModel,hirid,hirid
0,0.8145026151566497,4,7,GRUModel,hirid,hirid
0,0.8315675889630744,4,8,GRUModel,hirid,hirid
0,0.8233468312288932,4,9,GRUModel,hirid,hirid
0,0.8289800490246743,0,0,GRUModel,hirid,hirid
0,0.8412303283539169,0,1,GRUModel,hirid,hirid
