,AUPRC,rep,subsample,model,train_dataset,eval_dataset
0,0.3217353448898748,0,6,GRUModel,aumc,eicu
0,0.3208173530723446,0,7,GRUModel,aumc,eicu
0,0.3187328850266229,0,8,GRUModel,aumc,eicu
0,0.3279339749508247,0,9,GRUModel,aumc,eicu
0,0.3032523526749116,4,0,GRUModel,aumc,eicu
0,0.3139220277913591,4,1,GRUModel,aumc,eicu
0,0.3033910100596632,4,2,GRUModel,aumc,eicu
0,0.3223935864855437,4,3,GRUModel,aumc,eicu
0,0.30410173681033503,4,4,GRUModel,aumc,eicu
0,0.31599008422102937,4,5,GRUModel,aumc,eicu
0,0.314192978539901,4,6,GRUModel,aumc,eicu
0,0.31090400721645994,4,7,GRUModel,aumc,eicu
0,0.31514439267543914,4,8,GRUModel,aumc,eicu
0,0.3127268915028869,4,9,GRUModel,aumc,eicu
0,0.29591747671767565,3,0,GRUModel,aumc,eicu
0,0.3072550602657513,3,1,GRUModel,aumc,eicu
0,0.2984566220990582,3,2,GRUModel,aumc,eicu
0,0.31316345020478953,3,3,GRUModel,aumc,eicu
0,0.3014681449451314,3,4,GRUModel,aumc,eicu
0,0.3110549799050859,3,5,GRUModel,aumc,eicu
0,0.3072988393283281,3,6,GRUModel,aumc,eicu
0,0.3074927393017945,3,7,GRUModel,aumc,eicu
0,0.3135622865232857,3,8,GRUModel,aumc,eicu
0,0.3085029609014247,3,9,GRUModel,aumc,eicu
0,0.30974141633070834,2,0,GRUModel,aumc,eicu
0,0.3149267438848343,2,1,GRUModel,aumc,eicu
0,0.31047281551261585,2,2,GRUModel,aumc,eicu
0,0.32263842822348987,2,3,GRUModel,aumc,eicu
0,0.30908111358091855,2,4,GRUModel,aumc,eicu
0,0.31881552838150573,2,5,GRUModel,aumc,eicu
0,0.31720829186233257,2,6,GRUModel,aumc,eicu
0,0.3154924650305166,2,7,GRUModel,aumc,eicu
0,0.3190478794627217,2,8,GRUModel,aumc,eicu
0,0.3217111402004563,2,9,GRUModel,aumc,eicu
0,0.31747812532921654,1,0,GRUModel,aumc,eicu
0,0.33314112683166996,1,1,GRUModel,aumc,eicu
0,0.3225563705446737,1,2,GRUModel,aumc,eicu
0,0.33996257254041173,1,3,GRUModel,aumc,eicu
0,0.3221135322447699,1,4,GRUModel,aumc,eicu
0,0.3384199685056617,1,5,GRUModel,aumc,eicu
0,0.3352975904740442,1,6,GRUModel,aumc,eicu
0,0.33034847733963996,1,7,GRUModel,aumc,eicu
0,0.33229745579863157,1,8,GRUModel,aumc,eicu
0,0.3360681144090577,1,9,GRUModel,aumc,eicu
0,0.26355042380100313,3,0,lgbm,aumc,eicu
0,0.2654231966990625,3,1,lgbm,aumc,eicu
0,0.2648466252025659,3,2,lgbm,aumc,eicu
0,0.27119085328693715,3,3,lgbm,aumc,eicu
0,0.2646277830742353,3,4,lgbm,aumc,eicu
0,0.26902818798856204,3,5,lgbm,aumc,eicu
0,0.2676579329357237,3,6,lgbm,aumc,eicu
0,0.2624139978589758,3,7,lgbm,aumc,eicu
0,0.265193673422086,3,8,lgbm,aumc,eicu
0,0.26922446489870466,3,9,lgbm,aumc,eicu
0,0.2772591118231762,0,0,lgbm,aumc,eicu
0,0.2777525860333261,0,1,lgbm,aumc,eicu
0,0.27779244825479504,0,2,lgbm,aumc,eicu
0,0.2847866931567789,0,3,lgbm,aumc,eicu
0,0.274419065853733,0,4,lgbm,aumc,eicu
0,0.2881546446846964,0,5,lgbm,aumc,eicu
0,0.27958923271068303,0,6,lgbm,aumc,eicu
0,0.2799946889574675,0,7,lgbm,aumc,eicu
0,0.2785768748712992,0,8,lgbm,aumc,eicu
0,0.27983154127963855,0,9,lgbm,aumc,eicu
0,0.2603669406097273,4,0,lgbm,aumc,eicu
0,0.2667522762217787,4,1,lgbm,aumc,eicu
0,0.26782253243440596,4,2,lgbm,aumc,eicu
0,0.2652859336385942,4,3,lgbm,aumc,eicu
0,0.26442534980171745,4,4,lgbm,aumc,eicu
0,0.2712940654672556,4,5,lgbm,aumc,eicu
0,0.2735664129426789,4,6,lgbm,aumc,eicu
0,0.26771947380381295,4,7,lgbm,aumc,eicu
0,0.26654593845942404,4,8,lgbm,aumc,eicu
0,0.2621077631712693,4,9,lgbm,aumc,eicu
0,0.24687918203882936,1,0,lgbm,aumc,eicu
0,0.2519101918762804,1,1,lgbm,aumc,eicu
0,0.2579504797241282,1,2,lgbm,aumc,eicu
0,0.25277236180533574,1,3,lgbm,aumc,eicu
0,0.2522136184194563,1,4,lgbm,aumc,eicu
0,0.25426738340731,1,5,lgbm,aumc,eicu
0,0.2534997847750181,1,6,lgbm,aumc,eicu
0,0.2508197176884778,1,7,lgbm,aumc,eicu
0,0.2561794995964389,1,8,lgbm,aumc,eicu
0,0.25517883187477197,1,9,lgbm,aumc,eicu
0,0.26045685596099005,2,0,lgbm,aumc,eicu
0,0.2663984799747857,2,1,lgbm,aumc,eicu
0,0.2641643723865855,2,2,lgbm,aumc,eicu
0,0.2699404195978545,2,3,lgbm,aumc,eicu
0,0.26181400861700277,2,4,lgbm,aumc,eicu
0,0.27298712027987326,2,5,lgbm,aumc,eicu
0,0.2627742426991332,2,6,lgbm,aumc,eicu
0,0.26839086629387154,2,7,lgbm,aumc,eicu
0,0.26998346578794463,2,8,lgbm,aumc,eicu
0,0.26627305241411536,2,9,lgbm,aumc,eicu
0,0.3066170070594708,0,0,lr,aumc,eicu
0,0.31629599750139814,0,1,lr,aumc,eicu
0,0.3074566268053834,0,2,lr,aumc,eicu
0,0.32744108840576525,0,3,lr,aumc,eicu
0,0.31184779992805417,0,4,lr,aumc,eicu
0,0.3249078675332503,0,5,lr,aumc,eicu
0,0.32407433734184876,0,6,lr,aumc,eicu
0,0.3266648923239504,0,7,lr,aumc,eicu
0,0.32555985575594615,0,8,lr,aumc,eicu
0,0.3329497258623642,0,9,lr,aumc,eicu
0,0.31058888632813164,1,0,lr,aumc,eicu
0,0.3165010360209325,1,1,lr,aumc,eicu
0,0.3106772702650632,1,2,lr,aumc,eicu
0,0.32786053371560564,1,3,lr,aumc,eicu
0,0.311846163660128,1,4,lr,aumc,eicu
0,0.32443535987476735,1,5,lr,aumc,eicu
0,0.3250250159484105,1,6,lr,aumc,eicu
0,0.33165852053560985,1,7,lr,aumc,eicu
0,0.32965520676855736,1,8,lr,aumc,eicu
0,0.32946437809858103,1,9,lr,aumc,eicu
0,0.3056120110651963,2,0,lr,aumc,eicu
0,0.31270363056531775,2,1,lr,aumc,eicu
0,0.3064045782346487,2,2,lr,aumc,eicu
0,0.32378479941302174,2,3,lr,aumc,eicu
0,0.3108394748562493,2,4,lr,aumc,eicu
0,0.3191518223441398,2,5,lr,aumc,eicu
0,0.3187444715711566,2,6,lr,aumc,eicu
0,0.32808697481612875,2,7,lr,aumc,eicu
0,0.3266653726325631,2,8,lr,aumc,eicu
0,0.32938289984280805,2,9,lr,aumc,eicu
0,0.29974685883900265,3,0,lr,aumc,eicu
0,0.30962823293694397,3,1,lr,aumc,eicu
0,0.30241292404377906,3,2,lr,aumc,eicu
0,0.31740689825118873,3,3,lr,aumc,eicu
0,0.30424959189236156,3,4,lr,aumc,eicu
0,0.3141035122982321,3,5,lr,aumc,eicu
0,0.31564739952457177,3,6,lr,aumc,eicu
0,0.3262320411869474,3,7,lr,aumc,eicu
0,0.3210074425965945,3,8,lr,aumc,eicu
0,0.31879335175611134,3,9,lr,aumc,eicu
0,0.30681843743893683,4,0,lr,aumc,eicu
0,0.3139392154143985,4,1,lr,aumc,eicu
0,0.3038792221780092,4,2,lr,aumc,eicu
0,0.3229832743199254,4,3,lr,aumc,eicu
0,0.3077611455248066,4,4,lr,aumc,eicu
0,0.32093515704373654,4,5,lr,aumc,eicu
0,0.3207145723417717,4,6,lr,aumc,eicu
0,0.3297542950378519,4,7,lr,aumc,eicu
0,0.32659085243487673,4,8,lr,aumc,eicu
0,0.3274456543455827,4,9,lr,aumc,eicu
0,0.27854933606664917,3,0,mews,aumc,eicu
0,0.28264915624729714,3,1,mews,aumc,eicu
0,0.2735490795177442,3,2,mews,aumc,eicu
0,0.28589018206369027,3,3,mews,aumc,eicu
0,0.2756097586182034,3,4,mews,aumc,eicu
0,0.277365065614509,3,5,mews,aumc,eicu
0,0.2917799471988682,3,6,mews,aumc,eicu
0,0.28372612723281637,3,7,mews,aumc,eicu
0,0.28439577088878887,3,8,mews,aumc,eicu
0,0.28653612450558313,3,9,mews,aumc,eicu
0,0.27854933606664917,0,0,mews,aumc,eicu
0,0.28264915624729714,0,1,mews,aumc,eicu
0,0.2735490795177442,0,2,mews,aumc,eicu
0,0.28589018206369027,0,3,mews,aumc,eicu
0,0.2756097586182034,0,4,mews,aumc,eicu
0,0.277365065614509,0,5,mews,aumc,eicu
0,0.2917799471988682,0,6,mews,aumc,eicu
0,0.28372612723281637,0,7,mews,aumc,eicu
0,0.28439577088878887,0,8,mews,aumc,eicu
0,0.28653612450558313,0,9,mews,aumc,eicu
0,0.27854933606664917,4,0,mews,aumc,eicu
0,0.28264915624729714,4,1,mews,aumc,eicu
0,0.2735490795177442,4,2,mews,aumc,eicu
0,0.28589018206369027,4,3,mews,aumc,eicu
0,0.2756097586182034,4,4,mews,aumc,eicu
0,0.277365065614509,4,5,mews,aumc,eicu
0,0.2917799471988682,4,6,mews,aumc,eicu
0,0.28372612723281637,4,7,mews,aumc,eicu
0,0.28439577088878887,4,8,mews,aumc,eicu
0,0.28653612450558313,4,9,mews,aumc,eicu
0,0.27854933606664917,1,0,mews,aumc,eicu
0,0.28264915624729714,1,1,mews,aumc,eicu
0,0.2735490795177442,1,2,mews,aumc,eicu
0,0.28589018206369027,1,3,mews,aumc,eicu
0,0.2756097586182034,1,4,mews,aumc,eicu
0,0.277365065614509,1,5,mews,aumc,eicu
0,0.2917799471988682,1,6,mews,aumc,eicu
0,0.28372612723281637,1,7,mews,aumc,eicu
0,0.28439577088878887,1,8,mews,aumc,eicu
0,0.28653612450558313,1,9,mews,aumc,eicu
0,0.27854933606664917,2,0,mews,aumc,eicu
0,0.28264915624729714,2,1,mews,aumc,eicu
0,0.2735490795177442,2,2,mews,aumc,eicu
0,0.28589018206369027,2,3,mews,aumc,eicu
0,0.2756097586182034,2,4,mews,aumc,eicu
0,0.277365065614509,2,5,mews,aumc,eicu
0,0.2917799471988682,2,6,mews,aumc,eicu
0,0.28372612723281637,2,7,mews,aumc,eicu
0,0.28439577088878887,2,8,mews,aumc,eicu
0,0.28653612450558313,2,9,mews,aumc,eicu
0,0.2820619884152261,3,0,news,aumc,eicu
0,0.2894526527407263,3,1,news,aumc,eicu
0,0.28319364296869454,3,2,news,aumc,eicu
0,0.29494009733232895,3,3,news,aumc,eicu
0,0.283470753709344,3,4,news,aumc,eicu
0,0.28761143643527126,3,5,news,aumc,eicu
0,0.30236353927543685,3,6,news,aumc,eicu
0,0.2942458604498782,3,7,news,aumc,eicu
0,0.291681598080741,3,8,news,aumc,eicu
0,0.2930759637672028,3,9,news,aumc,eicu
0,0.2820619884152261,2,0,news,aumc,eicu
0,0.2894526527407263,2,1,news,aumc,eicu
0,0.28319364296869454,2,2,news,aumc,eicu
0,0.29494009733232895,2,3,news,aumc,eicu
0,0.283470753709344,2,4,news,aumc,eicu
0,0.28761143643527126,2,5,news,aumc,eicu
0,0.30236353927543685,2,6,news,aumc,eicu
0,0.2942458604498782,2,7,news,aumc,eicu
0,0.291681598080741,2,8,news,aumc,eicu
0,0.2930759637672028,2,9,news,aumc,eicu
0,0.2820619884152261,1,0,news,aumc,eicu
0,0.2894526527407263,1,1,news,aumc,eicu
0,0.28319364296869454,1,2,news,aumc,eicu
0,0.29494009733232895,1,3,news,aumc,eicu
0,0.283470753709344,1,4,news,aumc,eicu
0,0.28761143643527126,1,5,news,aumc,eicu
0,0.30236353927543685,1,6,news,aumc,eicu
0,0.2942458604498782,1,7,news,aumc,eicu
0,0.291681598080741,1,8,news,aumc,eicu
0,0.2930759637672028,1,9,news,aumc,eicu
0,0.2820619884152261,0,0,news,aumc,eicu
0,0.2894526527407263,0,1,news,aumc,eicu
0,0.28319364296869454,0,2,news,aumc,eicu
0,0.29494009733232895,0,3,news,aumc,eicu
0,0.283470753709344,0,4,news,aumc,eicu
0,0.28761143643527126,0,5,news,aumc,eicu
0,0.30236353927543685,0,6,news,aumc,eicu
0,0.2942458604498782,0,7,news,aumc,eicu
0,0.291681598080741,0,8,news,aumc,eicu
0,0.2930759637672028,0,9,news,aumc,eicu
0,0.2820619884152261,4,0,news,aumc,eicu
0,0.2894526527407263,4,1,news,aumc,eicu
0,0.28319364296869454,4,2,news,aumc,eicu
0,0.29494009733232895,4,3,news,aumc,eicu
0,0.283470753709344,4,4,news,aumc,eicu
0,0.28761143643527126,4,5,news,aumc,eicu
0,0.30236353927543685,4,6,news,aumc,eicu
0,0.2942458604498782,4,7,news,aumc,eicu
0,0.291681598080741,4,8,news,aumc,eicu
0,0.2930759637672028,4,9,news,aumc,eicu
0,0.2738018977917067,4,0,qsofa,aumc,eicu
0,0.2767168210166495,4,1,qsofa,aumc,eicu
0,0.2734420554306749,4,2,qsofa,aumc,eicu
0,0.27494561402606965,4,3,qsofa,aumc,eicu
0,0.27092423558995266,4,4,qsofa,aumc,eicu
0,0.2746386509924801,4,5,qsofa,aumc,eicu
0,0.2878566162284312,4,6,qsofa,aumc,eicu
0,0.29101433821354844,4,7,qsofa,aumc,eicu
0,0.281713298458413,4,8,qsofa,aumc,eicu
0,0.28136762575414587,4,9,qsofa,aumc,eicu
0,0.2738018977917067,3,0,qsofa,aumc,eicu
0,0.2767168210166495,3,1,qsofa,aumc,eicu
0,0.2734420554306749,3,2,qsofa,aumc,eicu
0,0.27494561402606965,3,3,qsofa,aumc,eicu
0,0.27092423558995266,3,4,qsofa,aumc,eicu
0,0.2746386509924801,3,5,qsofa,aumc,eicu
0,0.2878566162284312,3,6,qsofa,aumc,eicu
0,0.29101433821354844,3,7,qsofa,aumc,eicu
0,0.281713298458413,3,8,qsofa,aumc,eicu
0,0.28136762575414587,3,9,qsofa,aumc,eicu
0,0.2738018977917067,0,0,qsofa,aumc,eicu
0,0.2767168210166495,0,1,qsofa,aumc,eicu
0,0.2734420554306749,0,2,qsofa,aumc,eicu
0,0.27494561402606965,0,3,qsofa,aumc,eicu
0,0.27092423558995266,0,4,qsofa,aumc,eicu
0,0.2746386509924801,0,5,qsofa,aumc,eicu
0,0.2878566162284312,0,6,qsofa,aumc,eicu
0,0.29101433821354844,0,7,qsofa,aumc,eicu
0,0.281713298458413,0,8,qsofa,aumc,eicu
0,0.28136762575414587,0,9,qsofa,aumc,eicu
0,0.2738018977917067,1,0,qsofa,aumc,eicu
0,0.2767168210166495,1,1,qsofa,aumc,eicu
0,0.2734420554306749,1,2,qsofa,aumc,eicu
0,0.27494561402606965,1,3,qsofa,aumc,eicu
0,0.27092423558995266,1,4,qsofa,aumc,eicu
0,0.2746386509924801,1,5,qsofa,aumc,eicu
0,0.2878566162284312,1,6,qsofa,aumc,eicu
0,0.29101433821354844,1,7,qsofa,aumc,eicu
0,0.281713298458413,1,8,qsofa,aumc,eicu
0,0.28136762575414587,1,9,qsofa,aumc,eicu
0,0.2738018977917067,2,0,qsofa,aumc,eicu
0,0.2767168210166495,2,1,qsofa,aumc,eicu
0,0.2734420554306749,2,2,qsofa,aumc,eicu
0,0.27494561402606965,2,3,qsofa,aumc,eicu
0,0.27092423558995266,2,4,qsofa,aumc,eicu
0,0.2746386509924801,2,5,qsofa,aumc,eicu
0,0.2878566162284312,2,6,qsofa,aumc,eicu
0,0.29101433821354844,2,7,qsofa,aumc,eicu
0,0.281713298458413,2,8,qsofa,aumc,eicu
0,0.28136762575414587,2,9,qsofa,aumc,eicu
0,0.3047267083327674,4,0,sirs,aumc,eicu
0,0.31679274636582155,4,1,sirs,aumc,eicu
0,0.3199258039408025,4,2,sirs,aumc,eicu
0,0.3103452014089324,4,3,sirs,aumc,eicu
0,0.3084614864981817,4,4,sirs,aumc,eicu
0,0.3291587746921206,4,5,sirs,aumc,eicu
0,0.3256635255517965,4,6,sirs,aumc,eicu
0,0.30610985049163686,4,7,sirs,aumc,eicu
0,0.310984287186678,4,8,sirs,aumc,eicu
0,0.3263077195803452,4,9,sirs,aumc,eicu
0,0.3047267083327674,1,0,sirs,aumc,eicu
0,0.31679274636582155,1,1,sirs,aumc,eicu
0,0.3199258039408025,1,2,sirs,aumc,eicu
0,0.3103452014089324,1,3,sirs,aumc,eicu
0,0.3084614864981817,1,4,sirs,aumc,eicu
0,0.3291587746921206,1,5,sirs,aumc,eicu
0,0.3256635255517965,1,6,sirs,aumc,eicu
0,0.30610985049163686,1,7,sirs,aumc,eicu
0,0.310984287186678,1,8,sirs,aumc,eicu
0,0.3263077195803452,1,9,sirs,aumc,eicu
0,0.3047267083327674,0,0,sirs,aumc,eicu
0,0.31679274636582155,0,1,sirs,aumc,eicu
0,0.3199258039408025,0,2,sirs,aumc,eicu
0,0.3103452014089324,0,3,sirs,aumc,eicu
0,0.3084614864981817,0,4,sirs,aumc,eicu
0,0.3291587746921206,0,5,sirs,aumc,eicu
0,0.3256635255517965,0,6,sirs,aumc,eicu
0,0.30610985049163686,0,7,sirs,aumc,eicu
0,0.310984287186678,0,8,sirs,aumc,eicu
0,0.3263077195803452,0,9,sirs,aumc,eicu
0,0.3047267083327674,3,0,sirs,aumc,eicu
0,0.31679274636582155,3,1,sirs,aumc,eicu
0,0.3199258039408025,3,2,sirs,aumc,eicu
0,0.3103452014089324,3,3,sirs,aumc,eicu
0,0.3084614864981817,3,4,sirs,aumc,eicu
0,0.3291587746921206,3,5,sirs,aumc,eicu
0,0.3256635255517965,3,6,sirs,aumc,eicu
0,0.30610985049163686,3,7,sirs,aumc,eicu
0,0.310984287186678,3,8,sirs,aumc,eicu
0,0.3263077195803452,3,9,sirs,aumc,eicu
0,0.3047267083327674,2,0,sirs,aumc,eicu
0,0.31679274636582155,2,1,sirs,aumc,eicu
0,0.3199258039408025,2,2,sirs,aumc,eicu
0,0.3103452014089324,2,3,sirs,aumc,eicu
0,0.3084614864981817,2,4,sirs,aumc,eicu
0,0.3291587746921206,2,5,sirs,aumc,eicu
0,0.3256635255517965,2,6,sirs,aumc,eicu
0,0.30610985049163686,2,7,sirs,aumc,eicu
0,0.310984287186678,2,8,sirs,aumc,eicu
0,0.3263077195803452,2,9,sirs,aumc,eicu
0,0.2995345626109039,2,0,sofa,aumc,eicu
0,0.3014379358758962,2,1,sofa,aumc,eicu
0,0.2913561045263491,2,2,sofa,aumc,eicu
0,0.3034984659845945,2,3,sofa,aumc,eicu
0,0.2938666329743662,2,4,sofa,aumc,eicu
0,0.31155088360938676,2,5,sofa,aumc,eicu
0,0.30471490216708386,2,6,sofa,aumc,eicu
0,0.31295176501468835,2,7,sofa,aumc,eicu
0,0.30825494766276085,2,8,sofa,aumc,eicu
0,0.3088961459045939,2,9,sofa,aumc,eicu
0,0.2995345626109039,1,0,sofa,aumc,eicu
0,0.3014379358758962,1,1,sofa,aumc,eicu
0,0.2913561045263491,1,2,sofa,aumc,eicu
0,0.3034984659845945,1,3,sofa,aumc,eicu
0,0.2938666329743662,1,4,sofa,aumc,eicu
0,0.31155088360938676,1,5,sofa,aumc,eicu
0,0.30471490216708386,1,6,sofa,aumc,eicu
0,0.31295176501468835,1,7,sofa,aumc,eicu
0,0.30825494766276085,1,8,sofa,aumc,eicu
0,0.3088961459045939,1,9,sofa,aumc,eicu
0,0.2995345626109039,4,0,sofa,aumc,eicu
0,0.3014379358758962,4,1,sofa,aumc,eicu
0,0.2913561045263491,4,2,sofa,aumc,eicu
0,0.3034984659845945,4,3,sofa,aumc,eicu
0,0.2938666329743662,4,4,sofa,aumc,eicu
0,0.31155088360938676,4,5,sofa,aumc,eicu
0,0.30471490216708386,4,6,sofa,aumc,eicu
0,0.31295176501468835,4,7,sofa,aumc,eicu
0,0.30825494766276085,4,8,sofa,aumc,eicu
0,0.3088961459045939,4,9,sofa,aumc,eicu
0,0.2995345626109039,0,0,sofa,aumc,eicu
0,0.3014379358758962,0,1,sofa,aumc,eicu
0,0.2913561045263491,0,2,sofa,aumc,eicu
0,0.3034984659845945,0,3,sofa,aumc,eicu
0,0.2938666329743662,0,4,sofa,aumc,eicu
0,0.31155088360938676,0,5,sofa,aumc,eicu
0,0.30471490216708386,0,6,sofa,aumc,eicu
0,0.31295176501468835,0,7,sofa,aumc,eicu
0,0.30825494766276085,0,8,sofa,aumc,eicu
0,0.3088961459045939,0,9,sofa,aumc,eicu
0,0.2995345626109039,3,0,sofa,aumc,eicu
0,0.3014379358758962,3,1,sofa,aumc,eicu
0,0.2913561045263491,3,2,sofa,aumc,eicu
0,0.3034984659845945,3,3,sofa,aumc,eicu
0,0.2938666329743662,3,4,sofa,aumc,eicu
0,0.31155088360938676,3,5,sofa,aumc,eicu
0,0.30471490216708386,3,6,sofa,aumc,eicu
0,0.31295176501468835,3,7,sofa,aumc,eicu
0,0.30825494766276085,3,8,sofa,aumc,eicu
0,0.3088961459045939,3,9,sofa,aumc,eicu
0,0.33919172428208044,3,0,AttentionModel,aumc,hirid
0,0.35393095739880776,3,1,AttentionModel,aumc,hirid
0,0.3427553236960055,3,2,AttentionModel,aumc,hirid
0,0.3231897744239951,3,3,AttentionModel,aumc,hirid
0,0.3577963647557068,3,4,AttentionModel,aumc,hirid
0,0.3408708748751915,3,5,AttentionModel,aumc,hirid
0,0.3123007914963311,3,6,AttentionModel,aumc,hirid
0,0.31644041472798906,3,7,AttentionModel,aumc,hirid
0,0.3413616425180968,3,8,AttentionModel,aumc,hirid
0,0.3283151285729587,3,9,AttentionModel,aumc,hirid
0,0.36212366050830225,0,0,AttentionModel,aumc,hirid
0,0.3735033138548673,0,1,AttentionModel,aumc,hirid
0,0.3577717087530995,0,2,AttentionModel,aumc,hirid
0,0.34709420424321713,0,3,AttentionModel,aumc,hirid
0,0.3755911124820507,0,4,AttentionModel,aumc,hirid
0,0.3621141373894212,0,5,AttentionModel,aumc,hirid
0,0.3322786490302905,0,6,AttentionModel,aumc,hirid
0,0.34530117178352704,0,7,AttentionModel,aumc,hirid
0,0.36349988681905643,0,8,AttentionModel,aumc,hirid
0,0.3540220449666662,0,9,AttentionModel,aumc,hirid
0,0.3420776680345783,4,0,AttentionModel,aumc,hirid
0,0.35027306805228875,4,1,AttentionModel,aumc,hirid
0,0.3437167323542559,4,2,AttentionModel,aumc,hirid
0,0.3285313856533706,4,3,AttentionModel,aumc,hirid
0,0.358775277781745,4,4,AttentionModel,aumc,hirid
0,0.34029215755544906,4,5,AttentionModel,aumc,hirid
0,0.3118905460363982,4,6,AttentionModel,aumc,hirid
0,0.32594642154749653,4,7,AttentionModel,aumc,hirid
0,0.33916430528936004,4,8,AttentionModel,aumc,hirid
0,0.3326695601459488,4,9,AttentionModel,aumc,hirid
0,0.36064858699710567,1,0,AttentionModel,aumc,hirid
0,0.37511710554720756,1,1,AttentionModel,aumc,hirid
0,0.3611519607682476,1,2,AttentionModel,aumc,hirid
0,0.3508408934638255,1,3,AttentionModel,aumc,hirid
0,0.37191987055941633,1,4,AttentionModel,aumc,hirid
0,0.35887381950979347,1,5,AttentionModel,aumc,hirid
0,0.3318074350496114,1,6,AttentionModel,aumc,hirid
0,0.34648975552295747,1,7,AttentionModel,aumc,hirid
0,0.36259656158765347,1,8,AttentionModel,aumc,hirid
0,0.3505893027714368,1,9,AttentionModel,aumc,hirid
0,0.38542519174520884,2,0,AttentionModel,aumc,hirid
0,0.39413890757543124,2,1,AttentionModel,aumc,hirid
0,0.37120809241342345,2,2,AttentionModel,aumc,hirid
0,0.36479861732774954,2,3,AttentionModel,aumc,hirid
0,0.3943267999114167,2,4,AttentionModel,aumc,hirid
0,0.37029957529134666,2,5,AttentionModel,aumc,hirid
0,0.34222229347937305,2,6,AttentionModel,aumc,hirid
0,0.3580932314257502,2,7,AttentionModel,aumc,hirid
0,0.3800038861400762,2,8,AttentionModel,aumc,hirid
0,0.36330130941217254,2,9,AttentionModel,aumc,hirid
0,0.362915245480842,4,0,GRUModel,aumc,hirid
0,0.3637881670386298,4,1,GRUModel,aumc,hirid
0,0.3481376773648965,4,2,GRUModel,aumc,hirid
0,0.3456355189798843,4,3,GRUModel,aumc,hirid
0,0.3631348021776729,4,4,GRUModel,aumc,hirid
0,0.3545571807994593,4,5,GRUModel,aumc,hirid
0,0.3361392746238816,4,6,GRUModel,aumc,hirid
0,0.34017353604115275,4,7,GRUModel,aumc,hirid
0,0.3505671109410843,4,8,GRUModel,aumc,hirid
0,0.3488875392578391,4,9,GRUModel,aumc,hirid
0,0.38377961366278746,3,0,GRUModel,aumc,hirid
0,0.3870971508458037,3,1,GRUModel,aumc,hirid
0,0.3745717189667036,3,2,GRUModel,aumc,hirid
0,0.37138915032377356,3,3,GRUModel,aumc,hirid
0,0.40033471319851555,3,4,GRUModel,aumc,hirid
0,0.3792940737081235,3,5,GRUModel,aumc,hirid
0,0.3500819178038788,3,6,GRUModel,aumc,hirid
0,0.3630330038073795,3,7,GRUModel,aumc,hirid
0,0.3814052879993038,3,8,GRUModel,aumc,hirid
0,0.3763229859397005,3,9,GRUModel,aumc,hirid
0,0.37082907115416663,0,0,GRUModel,aumc,hirid
0,0.369472945073936,0,1,GRUModel,aumc,hirid
0,0.35467431401370414,0,2,GRUModel,aumc,hirid
0,0.3500236161836565,0,3,GRUModel,aumc,hirid
0,0.3839975739322451,0,4,GRUModel,aumc,hirid
0,0.36155543894229897,0,5,GRUModel,aumc,hirid
0,0.3394882286103688,0,6,GRUModel,aumc,hirid
0,0.3556843273745389,0,7,GRUModel,aumc,hirid
0,0.3612120070536627,0,8,GRUModel,aumc,hirid
0,0.3613901756212331,0,9,GRUModel,aumc,hirid
0,0.3869650960074185,1,0,GRUModel,aumc,hirid
0,0.3876451704174536,1,1,GRUModel,aumc,hirid
0,0.3711113342494645,1,2,GRUModel,aumc,hirid
0,0.3747234514910329,1,3,GRUModel,aumc,hirid
0,0.3911784121153574,1,4,GRUModel,aumc,hirid
0,0.3807938308925142,1,5,GRUModel,aumc,hirid
0,0.3588660687640125,1,6,GRUModel,aumc,hirid
0,0.373101619893735,1,7,GRUModel,aumc,hirid
0,0.38328498564057156,1,8,GRUModel,aumc,hirid
0,0.37745419927354273,1,9,GRUModel,aumc,hirid
0,0.3959703194582207,2,0,GRUModel,aumc,hirid
0,0.39198627256688773,2,1,GRUModel,aumc,hirid
0,0.37160903611528745,2,2,GRUModel,aumc,hirid
0,0.37710696682380773,2,3,GRUModel,aumc,hirid
0,0.40476019495431403,2,4,GRUModel,aumc,hirid
0,0.3824173215680251,2,5,GRUModel,aumc,hirid
0,0.3652207988667565,2,6,GRUModel,aumc,hirid
0,0.3749828329732692,2,7,GRUModel,aumc,hirid
0,0.38576294584988635,2,8,GRUModel,aumc,hirid
0,0.3813131475864869,2,9,GRUModel,aumc,hirid
0,0.29270944918597297,0,0,lgbm,aumc,hirid
0,0.2832443436412636,0,1,lgbm,aumc,hirid
0,0.2800778336144738,0,2,lgbm,aumc,hirid
0,0.28178368356287814,0,3,lgbm,aumc,hirid
0,0.2785832359246858,0,4,lgbm,aumc,hirid
0,0.277015842667457,0,5,lgbm,aumc,hirid
0,0.2692689671705066,0,6,lgbm,aumc,hirid
0,0.27052954880527474,0,7,lgbm,aumc,hirid
0,0.28228426977231824,0,8,lgbm,aumc,hirid
0,0.2777231308551095,0,9,lgbm,aumc,hirid
0,0.29799189634599477,2,0,lgbm,aumc,hirid
0,0.2966401963772708,2,1,lgbm,aumc,hirid
0,0.28736957909685656,2,2,lgbm,aumc,hirid
0,0.2915187461253921,2,3,lgbm,aumc,hirid
0,0.3068013778363613,2,4,lgbm,aumc,hirid
