x,y,model,repetition,subsample,train_dataset,eval_dataset
3.5,0.277452439879169,attn  ,2,8,pooled,mimic
3.5,0.2765687860523868,attn  ,2,9,pooled,mimic
3.0,0.27717899009606317,attn  ,3,0,pooled,mimic
2.5,0.28627391513129624,attn  ,3,1,pooled,mimic
2.75,0.2779820935340642,attn  ,3,2,pooled,mimic
3.5,0.2752259004850478,attn  ,3,3,pooled,mimic
2.5,0.2876801349106928,attn  ,3,4,pooled,mimic
2.5,0.2854099210712554,attn  ,3,5,pooled,mimic
1.5,0.2973230834709249,attn  ,3,6,pooled,mimic
2.5,0.2889340807834847,attn  ,3,7,pooled,mimic
2.5,0.2759413432566077,attn  ,3,8,pooled,mimic
2.5,0.2773480834185491,attn  ,3,9,pooled,mimic
3.5,0.2761505798557209,attn  ,4,0,pooled,mimic
3.5,0.27839522278121553,attn  ,4,1,pooled,mimic
3.5,0.27655826150574275,attn  ,4,2,pooled,mimic
3.5,0.2769973783302292,attn  ,4,3,pooled,mimic
3.5,0.2786058018580785,attn  ,4,4,pooled,mimic
3.0,0.27820045247841646,attn  ,4,5,pooled,mimic
3.5,0.28043199130715957,attn  ,4,6,pooled,mimic
3.5,0.28046185907818666,attn  ,4,7,pooled,mimic
3.5,0.2612689663910799,attn  ,4,8,pooled,mimic
3.0,0.2792207792207792,attn  ,4,9,pooled,mimic
3.25,0.2755504600480744,gru   ,0,0,pooled,mimic
3.0,0.2731509317757743,gru   ,0,1,pooled,mimic
3.0,0.27555914409908494,gru   ,0,2,pooled,mimic
3.5,0.27555914409908494,gru   ,0,3,pooled,mimic
3.0,0.2789270914270914,gru   ,0,4,pooled,mimic
3.0,0.27557519569542677,gru   ,0,5,pooled,mimic
2.5,0.2890578386038186,gru   ,0,6,pooled,mimic
3.5,0.2763467838111196,gru   ,0,7,pooled,mimic
3.0,0.28682112233602,gru   ,0,8,pooled,mimic
3.0,0.2767610985624116,gru   ,0,9,pooled,mimic
3.0,0.2832655956924004,gru   ,1,0,pooled,mimic
4.0,0.26214925845903336,gru   ,1,1,pooled,mimic
3.75,0.2678613479818312,gru   ,1,2,pooled,mimic
4.5,0.26327923260934993,gru   ,1,3,pooled,mimic
3.0,0.27681623947738754,gru   ,1,4,pooled,mimic
3.0,0.27462777525874693,gru   ,1,5,pooled,mimic
3.0,0.2834658044815662,gru   ,1,6,pooled,mimic
3.0,0.28347420703227444,gru   ,1,7,pooled,mimic
3.5,0.2764187719177445,gru   ,1,8,pooled,mimic
4.0,0.26826241410458845,gru   ,1,9,pooled,mimic
4.0,0.26469101060609457,gru   ,2,0,pooled,mimic
4.0,0.2546130472814327,gru   ,2,1,pooled,mimic
4.0,0.26250949135902163,gru   ,2,2,pooled,mimic
4.5,0.2553664194465318,gru   ,2,3,pooled,mimic
3.0,0.26892438116300355,gru   ,2,4,pooled,mimic
3.5,0.2671514128418393,gru   ,2,5,pooled,mimic
3.0,0.2675540755821644,gru   ,2,6,pooled,mimic
4.0,0.26720895377800835,gru   ,2,7,pooled,mimic
3.5,0.26447302107882026,gru   ,2,8,pooled,mimic
4.0,0.2611877774481165,gru   ,2,9,pooled,mimic
4.0,0.2784292402291067,gru   ,3,0,pooled,mimic
4.5,0.2678647683482764,gru   ,3,1,pooled,mimic
4.0,0.275267094017094,gru   ,3,2,pooled,mimic
5.0,0.2648037843526565,gru   ,3,3,pooled,mimic
4.0,0.2786768049188493,gru   ,3,4,pooled,mimic
4.5,0.26591916779432395,gru   ,3,5,pooled,mimic
3.5,0.2823256134520186,gru   ,3,6,pooled,mimic
4.0,0.2811213540966241,gru   ,3,7,pooled,mimic
4.0,0.2756439376662866,gru   ,3,8,pooled,mimic
4.5,0.2690278735489191,gru   ,3,9,pooled,mimic
3.0,0.27363750012729027,gru   ,4,0,pooled,mimic
3.5,0.2664146585355548,gru   ,4,1,pooled,mimic
3.0,0.27960737097988153,gru   ,4,2,pooled,mimic
3.0,0.27283594750406576,gru   ,4,3,pooled,mimic
3.0,0.27788574880236927,gru   ,4,4,pooled,mimic
3.0,0.2738335035111714,gru   ,4,5,pooled,mimic
3.0,0.2816387484197218,gru   ,4,6,pooled,mimic
3.0,0.28224108717670404,gru   ,4,7,pooled,mimic
3.0,0.2754136862184072,gru   ,4,8,pooled,mimic
3.0,0.27363750012729027,gru   ,4,9,pooled,mimic
4.0,0.2376465793612012,lgbm  ,0,0,pooled,mimic
3.75,0.245949317810347,lgbm  ,0,1,pooled,mimic
3.5,0.24259786698724506,lgbm  ,0,2,pooled,mimic
4.0,0.2415035735381807,lgbm  ,0,3,pooled,mimic
4.0,0.239090413967871,lgbm  ,0,4,pooled,mimic
4.0,0.23800876423239836,lgbm  ,0,5,pooled,mimic
3.5,0.2420542063664188,lgbm  ,0,6,pooled,mimic
3.0,0.2455785568984085,lgbm  ,0,7,pooled,mimic
4.0,0.236735160644571,lgbm  ,0,8,pooled,mimic
3.5,0.23909325681492105,lgbm  ,0,9,pooled,mimic
5.0,0.2431612592902915,lgbm  ,1,0,pooled,mimic
4.5,0.2479757776806566,lgbm  ,1,1,pooled,mimic
4.0,0.24242407111397535,lgbm  ,1,2,pooled,mimic
4.0,0.2401940154986141,lgbm  ,1,3,pooled,mimic
4.0,0.24593946183729293,lgbm  ,1,4,pooled,mimic
5.0,0.24055969584155545,lgbm  ,1,5,pooled,mimic
4.0,0.24594557776711518,lgbm  ,1,6,pooled,mimic
4.0,0.2487535657321159,lgbm  ,1,7,pooled,mimic
4.0,0.24482499534045726,lgbm  ,1,8,pooled,mimic
4.0,0.2440736780708557,lgbm  ,1,9,pooled,mimic
5.0,0.23228159066482415,lgbm  ,2,0,pooled,mimic
5.0,0.24068693226468774,lgbm  ,2,1,pooled,mimic
5.0,0.23405951458956395,lgbm  ,2,2,pooled,mimic
5.0,0.23352442818121616,lgbm  ,2,3,pooled,mimic
5.0,0.2380248810350696,lgbm  ,2,4,pooled,mimic
5.0,0.23619597330026154,lgbm  ,2,5,pooled,mimic
5.0,0.23694717760732104,lgbm  ,2,6,pooled,mimic
5.0,0.23692343604108304,lgbm  ,2,7,pooled,mimic
5.0,0.2320982878466885,lgbm  ,2,8,pooled,mimic
5.0,0.23658610470770924,lgbm  ,2,9,pooled,mimic
5.0,0.24687650867167643,lgbm  ,3,0,pooled,mimic
4.0,0.25037541198293156,lgbm  ,3,1,pooled,mimic
4.0,0.24674168493585769,lgbm  ,3,2,pooled,mimic
5.0,0.24388993099862166,lgbm  ,3,3,pooled,mimic
4.0,0.24618905561892615,lgbm  ,3,4,pooled,mimic
4.5,0.24831121055009353,lgbm  ,3,5,pooled,mimic
4.0,0.24724561941197604,lgbm  ,3,6,pooled,mimic
5.0,0.2516798847682349,lgbm  ,3,7,pooled,mimic
5.0,0.24297117480120856,lgbm  ,3,8,pooled,mimic
4.0,0.24868700484663642,lgbm  ,3,9,pooled,mimic
5.0,0.23975558036857575,lgbm  ,4,0,pooled,mimic
5.0,0.24467443509665515,lgbm  ,4,1,pooled,mimic
4.25,0.24338699912974385,lgbm  ,4,2,pooled,mimic
5.0,0.2397497026367159,lgbm  ,4,3,pooled,mimic
5.0,0.23556194385956086,lgbm  ,4,4,pooled,mimic
4.0,0.24284613493684284,lgbm  ,4,5,pooled,mimic
5.0,0.23543021949992404,lgbm  ,4,6,pooled,mimic
5.0,0.2432105219907112,lgbm  ,4,7,pooled,mimic
5.0,0.2360469974085841,lgbm  ,4,8,pooled,mimic
5.0,0.24301886506610915,lgbm  ,4,9,pooled,mimic
3.0,0.2673944590425093,lr    ,0,0,pooled,mimic
2.5,0.2652523886266835,lr    ,0,1,pooled,mimic
2.0,0.26858440355120405,lr    ,0,2,pooled,mimic
3.0,0.2670183909145508,lr    ,0,3,pooled,mimic
2.5,0.2713012271850662,lr    ,0,4,pooled,mimic
2.0,0.26856844623990944,lr    ,0,5,pooled,mimic
1.5,0.2774132907747984,lr    ,0,6,pooled,mimic
3.0,0.26954802038126413,lr    ,0,7,pooled,mimic
2.5,0.2701360349492594,lr    ,0,8,pooled,mimic
3.0,0.2679776593635683,lr    ,0,9,pooled,mimic
2.5,0.27177041273068064,lr    ,1,0,pooled,mimic
2.25,0.269893819244464,lr    ,1,1,pooled,mimic
1.5,0.27364179637110336,lr    ,1,2,pooled,mimic
3.0,0.2709993014736803,lr    ,1,3,pooled,mimic
1.5,0.2806214070044807,lr    ,1,4,pooled,mimic
1.0,0.28023260464177235,lr    ,1,5,pooled,mimic
1.0,0.2802399135755615,lr    ,1,6,pooled,mimic
3.0,0.27393076329894006,lr    ,1,7,pooled,mimic
1.5,0.27962315462315457,lr    ,1,8,pooled,mimic
3.0,0.2725559755742948,lr    ,1,9,pooled,mimic
3.0,0.2768549143934196,lr    ,2,0,pooled,mimic
3.0,0.2721641119568655,lr    ,2,1,pooled,mimic
1.5,0.27889745146849215,lr    ,2,2,pooled,mimic
3.0,0.27870696121291627,lr    ,2,3,pooled,mimic
1.5,0.28050143477197753,lr    ,2,4,pooled,mimic
1.5,0.2811236685711721,lr    ,2,5,pooled,mimic
1.5,0.2819182125838279,lr    ,2,6,pooled,mimic
2.5,0.27787356321839074,lr    ,2,7,pooled,mimic
2.0,0.28131297709923664,lr    ,2,8,pooled,mimic
3.0,0.27786458300565103,lr    ,2,9,pooled,mimic
3.0,0.26937138729962196,lr    ,3,0,pooled,mimic
2.5,0.2689444665491957,lr    ,3,1,pooled,mimic
1.5,0.2750130634770036,lr    ,3,2,pooled,mimic
3.0,0.2689820733100175,lr    ,3,3,pooled,mimic
2.5,0.27563034383857293,lr    ,3,4,pooled,mimic
1.5,0.2706900409197453,lr    ,3,5,pooled,mimic
1.5,0.2764874065881786,lr    ,3,6,pooled,mimic
3.0,0.2707259702497413,lr    ,3,7,pooled,mimic
2.25,0.27668485770082824,lr    ,3,8,pooled,mimic
3.0,0.2701580022045241,lr    ,3,9,pooled,mimic
2.5,0.271766313923254,lr    ,4,0,pooled,mimic
2.5,0.2692103868574457,lr    ,4,1,pooled,mimic
1.5,0.271766313923254,lr    ,4,2,pooled,mimic
3.25,0.26959781380109593,lr    ,4,3,pooled,mimic
1.5,0.27751120510068805,lr    ,4,4,pooled,mimic
1.5,0.2711879337005909,lr    ,4,5,pooled,mimic
1.5,0.27895708076926096,lr    ,4,6,pooled,mimic
3.0,0.27138093090667337,lr    ,4,7,pooled,mimic
1.5,0.27954394658327153,lr    ,4,8,pooled,mimic
3.0,0.27178671748608724,lr    ,4,9,pooled,mimic
5.0,0.22695179232347867,mews  ,0,0,pooled,mimic
5.5,0.22763676797489218,mews  ,0,1,pooled,mimic
4.5,0.22587990867365393,mews  ,0,2,pooled,mimic
6.0,0.2266427401320037,mews  ,0,3,pooled,mimic
6.0,0.2271026831785345,mews  ,0,4,pooled,mimic
4.5,0.2273260607523953,mews  ,0,5,pooled,mimic
4.5,0.22649256085015634,mews  ,0,6,pooled,mimic
5.0,0.2260345257875172,mews  ,0,7,pooled,mimic
5.5,0.2256448702079859,mews  ,0,8,pooled,mimic
5.5,0.22854006035757424,mews  ,0,9,pooled,mimic
5.0,0.22695179232347867,mews  ,1,0,pooled,mimic
5.5,0.22763676797489218,mews  ,1,1,pooled,mimic
4.5,0.22587990867365393,mews  ,1,2,pooled,mimic
6.0,0.2266427401320037,mews  ,1,3,pooled,mimic
6.0,0.2271026831785345,mews  ,1,4,pooled,mimic
4.5,0.2273260607523953,mews  ,1,5,pooled,mimic
4.5,0.22649256085015634,mews  ,1,6,pooled,mimic
5.0,0.2260345257875172,mews  ,1,7,pooled,mimic
5.5,0.2256448702079859,mews  ,1,8,pooled,mimic
5.5,0.22854006035757424,mews  ,1,9,pooled,mimic
5.0,0.22695179232347867,mews  ,2,0,pooled,mimic
5.5,0.22763676797489218,mews  ,2,1,pooled,mimic
4.5,0.22587990867365393,mews  ,2,2,pooled,mimic
6.0,0.2266427401320037,mews  ,2,3,pooled,mimic
6.0,0.2271026831785345,mews  ,2,4,pooled,mimic
4.5,0.2273260607523953,mews  ,2,5,pooled,mimic
4.5,0.22649256085015634,mews  ,2,6,pooled,mimic
5.0,0.2260345257875172,mews  ,2,7,pooled,mimic
5.5,0.2256448702079859,mews  ,2,8,pooled,mimic
5.5,0.22854006035757424,mews  ,2,9,pooled,mimic
5.0,0.22695179232347867,mews  ,3,0,pooled,mimic
5.5,0.22763676797489218,mews  ,3,1,pooled,mimic
4.5,0.22587990867365393,mews  ,3,2,pooled,mimic
6.0,0.2266427401320037,mews  ,3,3,pooled,mimic
6.0,0.2271026831785345,mews  ,3,4,pooled,mimic
4.5,0.2273260607523953,mews  ,3,5,pooled,mimic
4.5,0.22649256085015634,mews  ,3,6,pooled,mimic
5.0,0.2260345257875172,mews  ,3,7,pooled,mimic
5.5,0.2256448702079859,mews  ,3,8,pooled,mimic
5.5,0.22854006035757424,mews  ,3,9,pooled,mimic
5.0,0.22695179232347867,mews  ,4,0,pooled,mimic
5.5,0.22763676797489218,mews  ,4,1,pooled,mimic
4.5,0.22587990867365393,mews  ,4,2,pooled,mimic
6.0,0.2266427401320037,mews  ,4,3,pooled,mimic
6.0,0.2271026831785345,mews  ,4,4,pooled,mimic
4.5,0.2273260607523953,mews  ,4,5,pooled,mimic
4.5,0.22649256085015634,mews  ,4,6,pooled,mimic
5.0,0.2260345257875172,mews  ,4,7,pooled,mimic
5.5,0.2256448702079859,mews  ,4,8,pooled,mimic
5.5,0.22854006035757424,mews  ,4,9,pooled,mimic
4.0,0.2494615096460011,news  ,0,0,pooled,mimic
4.25,0.24834896700856193,news  ,0,1,pooled,mimic
3.0,0.24627171118224267,news  ,0,2,pooled,mimic
4.5,0.24353945909660912,news  ,0,3,pooled,mimic
3.5,0.25014022623165366,news  ,0,4,pooled,mimic
4.0,0.2477914051758331,news  ,0,5,pooled,mimic
4.0,0.24645684653047867,news  ,0,6,pooled,mimic
4.0,0.2427808274029834,news  ,0,7,pooled,mimic
5.0,0.24623974828628656,news  ,0,8,pooled,mimic
4.0,0.24743652953585116,news  ,0,9,pooled,mimic
4.0,0.2494615096460011,news  ,1,0,pooled,mimic
4.25,0.24834896700856193,news  ,1,1,pooled,mimic
3.0,0.24627171118224267,news  ,1,2,pooled,mimic
4.5,0.24353945909660912,news  ,1,3,pooled,mimic
3.5,0.25014022623165366,news  ,1,4,pooled,mimic
4.0,0.2477914051758331,news  ,1,5,pooled,mimic
4.0,0.24645684653047867,news  ,1,6,pooled,mimic
4.0,0.2427808274029834,news  ,1,7,pooled,mimic
5.0,0.24623974828628656,news  ,1,8,pooled,mimic
4.0,0.24743652953585116,news  ,1,9,pooled,mimic
4.0,0.2494615096460011,news  ,2,0,pooled,mimic
4.25,0.24834896700856193,news  ,2,1,pooled,mimic
3.0,0.24627171118224267,news  ,2,2,pooled,mimic
4.5,0.24353945909660912,news  ,2,3,pooled,mimic
3.5,0.25014022623165366,news  ,2,4,pooled,mimic
4.0,0.2477914051758331,news  ,2,5,pooled,mimic
4.0,0.24645684653047867,news  ,2,6,pooled,mimic
4.0,0.2427808274029834,news  ,2,7,pooled,mimic
5.0,0.24623974828628656,news  ,2,8,pooled,mimic
4.0,0.24743652953585116,news  ,2,9,pooled,mimic
4.0,0.2494615096460011,news  ,3,0,pooled,mimic
4.25,0.24834896700856193,news  ,3,1,pooled,mimic
3.0,0.24627171118224267,news  ,3,2,pooled,mimic
4.5,0.24353945909660912,news  ,3,3,pooled,mimic
3.5,0.25014022623165366,news  ,3,4,pooled,mimic
4.0,0.2477914051758331,news  ,3,5,pooled,mimic
4.0,0.24645684653047867,news  ,3,6,pooled,mimic
4.0,0.2427808274029834,news  ,3,7,pooled,mimic
5.0,0.24623974828628656,news  ,3,8,pooled,mimic
4.0,0.24743652953585116,news  ,3,9,pooled,mimic
4.0,0.2494615096460011,news  ,4,0,pooled,mimic
4.25,0.24834896700856193,news  ,4,1,pooled,mimic
3.0,0.24627171118224267,news  ,4,2,pooled,mimic
4.5,0.24353945909660912,news  ,4,3,pooled,mimic
3.5,0.25014022623165366,news  ,4,4,pooled,mimic
4.0,0.2477914051758331,news  ,4,5,pooled,mimic
4.0,0.24645684653047867,news  ,4,6,pooled,mimic
4.0,0.2427808274029834,news  ,4,7,pooled,mimic
5.0,0.24623974828628656,news  ,4,8,pooled,mimic
4.0,0.24743652953585116,news  ,4,9,pooled,mimic
4.5,0.21084548246508789,qsofa ,0,0,pooled,mimic
4.5,0.2096864618272801,qsofa ,0,1,pooled,mimic
4.0,0.2130443086325439,qsofa ,0,2,pooled,mimic
5.5,0.20679686938544883,qsofa ,0,3,pooled,mimic
4.5,0.2132991977763219,qsofa ,0,4,pooled,mimic
3.5,0.21419575075366692,qsofa ,0,5,pooled,mimic
3.5,0.21214442217462645,qsofa ,0,6,pooled,mimic
4.0,0.20928582790700057,qsofa ,0,7,pooled,mimic
4.5,0.21342652135652873,qsofa ,0,8,pooled,mimic
4.0,0.2126613688076256,qsofa ,0,9,pooled,mimic
4.5,0.21084548246508789,qsofa ,1,0,pooled,mimic
4.5,0.2096864618272801,qsofa ,1,1,pooled,mimic
4.0,0.2130443086325439,qsofa ,1,2,pooled,mimic
5.5,0.20679686938544883,qsofa ,1,3,pooled,mimic
4.5,0.2132991977763219,qsofa ,1,4,pooled,mimic
3.5,0.21419575075366692,qsofa ,1,5,pooled,mimic
3.5,0.21214442217462645,qsofa ,1,6,pooled,mimic
4.0,0.20928582790700057,qsofa ,1,7,pooled,mimic
4.5,0.21342652135652873,qsofa ,1,8,pooled,mimic
4.0,0.2126613688076256,qsofa ,1,9,pooled,mimic
4.5,0.21084548246508789,qsofa ,2,0,pooled,mimic
4.5,0.2096864618272801,qsofa ,2,1,pooled,mimic
4.0,0.2130443086325439,qsofa ,2,2,pooled,mimic
5.5,0.20679686938544883,qsofa ,2,3,pooled,mimic
4.5,0.2132991977763219,qsofa ,2,4,pooled,mimic
3.5,0.21419575075366692,qsofa ,2,5,pooled,mimic
3.5,0.21214442217462645,qsofa ,2,6,pooled,mimic
4.0,0.20928582790700057,qsofa ,2,7,pooled,mimic
4.5,0.21342652135652873,qsofa ,2,8,pooled,mimic
4.0,0.2126613688076256,qsofa ,2,9,pooled,mimic
4.5,0.21084548246508789,qsofa ,3,0,pooled,mimic
4.5,0.2096864618272801,qsofa ,3,1,pooled,mimic
4.0,0.2130443086325439,qsofa ,3,2,pooled,mimic
5.5,0.20679686938544883,qsofa ,3,3,pooled,mimic
4.5,0.2132991977763219,qsofa ,3,4,pooled,mimic
3.5,0.21419575075366692,qsofa ,3,5,pooled,mimic
3.5,0.21214442217462645,qsofa ,3,6,pooled,mimic
4.0,0.20928582790700057,qsofa ,3,7,pooled,mimic
4.5,0.21342652135652873,qsofa ,3,8,pooled,mimic
4.0,0.2126613688076256,qsofa ,3,9,pooled,mimic
4.5,0.21084548246508789,qsofa ,4,0,pooled,mimic
4.5,0.2096864618272801,qsofa ,4,1,pooled,mimic
4.0,0.2130443086325439,qsofa ,4,2,pooled,mimic
5.5,0.20679686938544883,qsofa ,4,3,pooled,mimic
4.5,0.2132991977763219,qsofa ,4,4,pooled,mimic
3.5,0.21419575075366692,qsofa ,4,5,pooled,mimic
3.5,0.21214442217462645,qsofa ,4,6,pooled,mimic
4.0,0.20928582790700057,qsofa ,4,7,pooled,mimic
4.5,0.21342652135652873,qsofa ,4,8,pooled,mimic
4.0,0.2126613688076256,qsofa ,4,9,pooled,mimic
6.5,0.22605373657914316,sirs  ,0,0,pooled,mimic
6.5,0.22536323898969246,sirs  ,0,1,pooled,mimic
6.5,0.21989732053035754,sirs  ,0,2,pooled,mimic
7.5,0.2239993827865583,sirs  ,0,3,pooled,mimic
7.0,0.22356732748347952,sirs  ,0,4,pooled,mimic
6.5,0.2235995338409911,sirs  ,0,5,pooled,mimic
6.0,0.22373054708807955,sirs  ,0,6,pooled,mimic
6.5,0.2215872962527306,sirs  ,0,7,pooled,mimic
7.5,0.22228983562562896,sirs  ,0,8,pooled,mimic
6.75,0.22423212747918847,sirs  ,0,9,pooled,mimic
6.5,0.22605373657914316,sirs  ,1,0,pooled,mimic
6.5,0.22536323898969246,sirs  ,1,1,pooled,mimic
6.5,0.21989732053035754,sirs  ,1,2,pooled,mimic
7.5,0.2239993827865583,sirs  ,1,3,pooled,mimic
7.0,0.22356732748347952,sirs  ,1,4,pooled,mimic
6.5,0.2235995338409911,sirs  ,1,5,pooled,mimic
6.0,0.22373054708807955,sirs  ,1,6,pooled,mimic
6.5,0.2215872962527306,sirs  ,1,7,pooled,mimic
7.5,0.22228983562562896,sirs  ,1,8,pooled,mimic
6.75,0.22423212747918847,sirs  ,1,9,pooled,mimic
6.5,0.22605373657914316,sirs  ,2,0,pooled,mimic
6.5,0.22536323898969246,sirs  ,2,1,pooled,mimic
6.5,0.21989732053035754,sirs  ,2,2,pooled,mimic
7.5,0.2239993827865583,sirs  ,2,3,pooled,mimic
7.0,0.22356732748347952,sirs  ,2,4,pooled,mimic
6.5,0.2235995338409911,sirs  ,2,5,pooled,mimic
6.0,0.22373054708807955,sirs  ,2,6,pooled,mimic
6.5,0.2215872962527306,sirs  ,2,7,pooled,mimic
7.5,0.22228983562562896,sirs  ,2,8,pooled,mimic
6.75,0.22423212747918847,sirs  ,2,9,pooled,mimic
6.5,0.22605373657914316,sirs  ,3,0,pooled,mimic
6.5,0.22536323898969246,sirs  ,3,1,pooled,mimic
6.5,0.21989732053035754,sirs  ,3,2,pooled,mimic
7.5,0.2239993827865583,sirs  ,3,3,pooled,mimic
7.0,0.22356732748347952,sirs  ,3,4,pooled,mimic
6.5,0.2235995338409911,sirs  ,3,5,pooled,mimic
6.0,0.22373054708807955,sirs  ,3,6,pooled,mimic
6.5,0.2215872962527306,sirs  ,3,7,pooled,mimic
7.5,0.22228983562562896,sirs  ,3,8,pooled,mimic
6.75,0.22423212747918847,sirs  ,3,9,pooled,mimic
6.5,0.22605373657914316,sirs  ,4,0,pooled,mimic
6.5,0.22536323898969246,sirs  ,4,1,pooled,mimic
6.5,0.21989732053035754,sirs  ,4,2,pooled,mimic
7.5,0.2239993827865583,sirs  ,4,3,pooled,mimic
7.0,0.22356732748347952,sirs  ,4,4,pooled,mimic
6.5,0.2235995338409911,sirs  ,4,5,pooled,mimic
6.0,0.22373054708807955,sirs  ,4,6,pooled,mimic
6.5,0.2215872962527306,sirs  ,4,7,pooled,mimic
7.5,0.22228983562562896,sirs  ,4,8,pooled,mimic
6.75,0.22423212747918847,sirs  ,4,9,pooled,mimic
0.0,0.27214140999187725,sofa  ,0,0,pooled,mimic
0.0,0.2708122489959839,sofa  ,0,1,pooled,mimic
0.0,0.27219595672477304,sofa  ,0,2,pooled,mimic
0.0,0.26977497076714263,sofa  ,0,3,pooled,mimic
0.0,0.270343295946723,sofa  ,0,4,pooled,mimic
0.0,0.26789285641991056,sofa  ,0,5,pooled,mimic
0.0,0.27301751738564595,sofa  ,0,6,pooled,mimic
0.0,0.26894395603360455,sofa  ,0,7,pooled,mimic
0.0,0.272694099197933,sofa  ,0,8,pooled,mimic
0.0,0.27298802395209576,sofa  ,0,9,pooled,mimic
0.0,0.27214140999187725,sofa  ,1,0,pooled,mimic
0.0,0.2708122489959839,sofa  ,1,1,pooled,mimic
0.0,0.27219595672477304,sofa  ,1,2,pooled,mimic
0.0,0.26977497076714263,sofa  ,1,3,pooled,mimic
0.0,0.270343295946723,sofa  ,1,4,pooled,mimic
0.0,0.26789285641991056,sofa  ,1,5,pooled,mimic
0.0,0.27301751738564595,sofa  ,1,6,pooled,mimic
0.0,0.26894395603360455,sofa  ,1,7,pooled,mimic
0.0,0.272694099197933,sofa  ,1,8,pooled,mimic
0.0,0.27298802395209576,sofa  ,1,9,pooled,mimic
0.0,0.27214140999187725,sofa  ,2,0,pooled,mimic
0.0,0.2708122489959839,sofa  ,2,1,pooled,mimic
0.0,0.27219595672477304,sofa  ,2,2,pooled,mimic
0.0,0.26977497076714263,sofa  ,2,3,pooled,mimic
0.0,0.270343295946723,sofa  ,2,4,pooled,mimic
0.0,0.26789285641991056,sofa  ,2,5,pooled,mimic
0.0,0.27301751738564595,sofa  ,2,6,pooled,mimic
0.0,0.26894395603360455,sofa  ,2,7,pooled,mimic
0.0,0.272694099197933,sofa  ,2,8,pooled,mimic
0.0,0.27298802395209576,sofa  ,2,9,pooled,mimic
0.0,0.27214140999187725,sofa  ,3,0,pooled,mimic
0.0,0.2708122489959839,sofa  ,3,1,pooled,mimic
0.0,0.27219595672477304,sofa  ,3,2,pooled,mimic
0.0,0.26977497076714263,sofa  ,3,3,pooled,mimic
0.0,0.270343295946723,sofa  ,3,4,pooled,mimic
0.0,0.26789285641991056,sofa  ,3,5,pooled,mimic
0.0,0.27301751738564595,sofa  ,3,6,pooled,mimic
0.0,0.26894395603360455,sofa  ,3,7,pooled,mimic
0.0,0.272694099197933,sofa  ,3,8,pooled,mimic
0.0,0.27298802395209576,sofa  ,3,9,pooled,mimic
0.0,0.27214140999187725,sofa  ,4,0,pooled,mimic
0.0,0.2708122489959839,sofa  ,4,1,pooled,mimic
0.0,0.27219595672477304,sofa  ,4,2,pooled,mimic
0.0,0.26977497076714263,sofa  ,4,3,pooled,mimic
0.0,0.270343295946723,sofa  ,4,4,pooled,mimic
0.0,0.26789285641991056,sofa  ,4,5,pooled,mimic
0.0,0.27301751738564595,sofa  ,4,6,pooled,mimic
0.0,0.26894395603360455,sofa  ,4,7,pooled,mimic
0.0,0.272694099197933,sofa  ,4,8,pooled,mimic
0.0,0.27298802395209576,sofa  ,4,9,pooled,mimic
